Id,source,SalePrice,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical
1479,test,NA,1822,0,0,NA,3,1Fam,TA,No,28,0,GLQ,Unf,0,0,Ex,1794,Y,Norm,Norm,SBrkr
1480,test,NA,2696,0,0,NA,3,1Fam,TA,Gd,1373,0,GLQ,Unf,1,0,Ex,1473,Y,Norm,Norm,SBrkr
1481,test,NA,1687,563,0,NA,3,1Fam,TA,Gd,578,0,GLQ,Unf,1,0,Gd,1093,Y,Norm,Norm,SBrkr
1482,test,NA,1370,0,0,NA,2,TwnhsE,TA,Mn,24,0,GLQ,Unf,0,0,Gd,1346,Y,Norm,Norm,SBrkr
1483,test,NA,1324,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1324,Y,Norm,Norm,SBrkr
1484,test,NA,1145,0,0,NA,2,TwnhsE,TA,Av,16,0,GLQ,Unf,0,0,Gd,1129,Y,Norm,Norm,SBrkr
1485,test,NA,744,630,0,NA,3,1Fam,TA,No,326,0,GLQ,Unf,1,0,Gd,58,Y,Norm,Norm,SBrkr
1486,test,NA,847,886,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,847,Y,Norm,Norm,SBrkr
1487,test,NA,1645,830,0,NA,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Ex,1629,Y,Norm,Norm,SBrkr
1488,test,NA,1595,0,0,NA,2,1Fam,TA,NA,0,0,Unf,Unf,0,0,Gd,1595,Y,Norm,Norm,SBrkr
1489,test,NA,1218,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1218,Y,Norm,Norm,SBrkr
1490,test,NA,1468,0,0,NA,2,1Fam,TA,No,1414,0,GLQ,Unf,1,0,Ex,54,Y,Norm,Norm,SBrkr
1491,test,NA,831,828,0,NA,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,831,Y,Norm,Norm,SBrkr
1492,test,NA,1012,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,816,N,Feedr,Norm,FuseA
1493,test,NA,1494,0,0,NA,3,1Fam,TA,Gd,126,859,BLQ,GLQ,1,0,TA,223,Y,RRNe,Norm,SBrkr
1494,test,NA,1251,1098,0,NA,4,1Fam,TA,No,250,981,LwQ,GLQ,1,0,Gd,0,Y,Norm,Norm,SBrkr
1495,test,NA,1402,823,0,NA,4,1Fam,TA,No,1129,0,GLQ,Unf,1,0,Gd,261,Y,Norm,Norm,SBrkr
1496,test,NA,1488,0,0,NA,2,TwnhsE,TA,Av,1298,0,GLQ,Unf,1,0,Ex,190,Y,Norm,Norm,SBrkr
1497,test,NA,840,840,0,Pave,2,TwnhsE,TA,No,0,0,Unf,Unf,0,0,Gd,840,Y,Norm,Norm,SBrkr
1498,test,NA,600,600,0,Pave,2,TwnhsE,TA,Av,280,0,GLQ,Unf,0,0,Gd,320,Y,Norm,Norm,SBrkr
1499,test,NA,600,600,0,Pave,2,Twnhs,TA,No,368,42,GLQ,ALQ,1,0,Gd,190,Y,Norm,Norm,SBrkr
1500,test,NA,600,636,0,Pave,2,Twnhs,TA,No,376,0,GLQ,Unf,1,0,Gd,224,Y,Norm,Norm,SBrkr
1501,test,NA,756,756,0,NA,2,TwnhsE,TA,No,466,0,GLQ,Unf,1,0,Gd,290,Y,Norm,Norm,SBrkr
1502,test,NA,530,550,0,NA,2,TwnhsE,TA,No,244,0,GLQ,Unf,0,0,Gd,286,Y,Norm,Norm,SBrkr
1503,test,NA,1418,0,224,Pave,1,1Fam,Po,No,1032,0,GLQ,Unf,1,0,Ex,610,Y,Norm,Norm,SBrkr
1504,test,NA,975,873,0,NA,3,1Fam,TA,No,484,0,GLQ,Unf,1,0,Gd,491,Y,Norm,Norm,SBrkr
1505,test,NA,1492,0,0,NA,3,1Fam,TA,No,833,0,GLQ,Unf,1,0,Gd,659,Y,Norm,Norm,SBrkr
1506,test,NA,1829,0,0,NA,4,1Fam,TA,No,506,0,GLQ,Unf,1,0,TA,1323,Y,Norm,Norm,SBrkr
1507,test,NA,1280,1215,0,NA,4,1Fam,TA,Mn,1137,0,GLQ,Unf,1,0,Gd,143,Y,Norm,Norm,SBrkr
1508,test,NA,1287,604,0,NA,3,1Fam,TA,Mn,687,46,ALQ,LwQ,0,1,Gd,491,Y,Norm,Norm,SBrkr
1509,test,NA,930,715,0,NA,4,1Fam,TA,No,329,0,ALQ,Unf,0,0,TA,386,Y,Norm,Norm,SBrkr
1510,test,NA,1232,0,0,NA,3,1Fam,TA,No,698,0,Rec,Unf,1,0,TA,534,Y,Norm,Norm,SBrkr
1511,test,NA,1209,0,0,NA,3,1Fam,TA,No,1059,0,BLQ,Unf,1,0,Gd,150,Y,Norm,Norm,SBrkr
1512,test,NA,1510,0,0,NA,3,1Fam,TA,No,1010,0,BLQ,Unf,1,0,TA,500,Y,Norm,Norm,SBrkr
1513,test,NA,1131,644,0,Pave,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,533,Y,Norm,Norm,SBrkr
1514,test,NA,1728,0,0,NA,6,Duplex,TA,No,1500,0,BLQ,Unf,2,0,TA,228,Y,Norm,Norm,SBrkr
1515,test,NA,1929,532,0,NA,3,1Fam,TA,No,670,0,LwQ,Unf,0,0,TA,470,Y,Norm,Norm,SBrkr
1516,test,NA,1019,537,0,NA,3,1Fam,TA,No,300,0,Rec,Unf,0,0,TA,482,Y,Artery,Norm,SBrkr
1517,test,NA,1128,0,0,NA,2,1Fam,TA,Gd,944,0,GLQ,Unf,1,0,TA,136,Y,Norm,Norm,SBrkr
1518,test,NA,1604,0,0,NA,4,Duplex,TA,No,0,0,Unf,Unf,0,0,TA,1604,Y,Feedr,Norm,SBrkr
1519,test,NA,1480,0,0,NA,3,1Fam,TA,No,1188,0,GLQ,Unf,1,0,Gd,292,Y,Norm,Norm,SBrkr
1520,test,NA,1143,0,0,NA,3,1Fam,TA,No,856,162,BLQ,Rec,1,0,TA,125,Y,Norm,Norm,SBrkr
1521,test,NA,1206,0,0,NA,3,1Fam,TA,No,936,0,Rec,Unf,0,0,TA,270,Y,Norm,Norm,SBrkr
1522,test,NA,1580,0,0,NA,3,1Fam,TA,No,734,0,Rec,Unf,1,0,TA,510,Y,Norm,Norm,SBrkr
1523,test,NA,832,505,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,832,Y,Norm,Norm,FuseA
1524,test,NA,1064,0,0,NA,2,1Fam,TA,No,339,0,BLQ,Unf,0,1,TA,525,Y,Norm,Norm,SBrkr
1525,test,NA,972,0,0,NA,3,1Fam,TA,No,648,0,Rec,Unf,0,0,TA,324,Y,Norm,Norm,SBrkr
1526,test,NA,988,0,0,NA,2,2fmCon,TA,Av,532,0,Rec,Unf,1,0,TA,456,Y,Norm,Norm,SBrkr
1527,test,NA,985,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,1,TA,576,Y,Norm,Norm,SBrkr
1528,test,NA,816,408,0,NA,3,1Fam,TA,No,481,174,ALQ,Rec,1,0,TA,161,Y,Artery,Norm,SBrkr
1529,test,NA,1175,0,0,NA,3,1Fam,TA,No,588,350,Rec,LwQ,0,0,TA,237,Y,Norm,Norm,SBrkr
1530,test,NA,1395,0,0,NA,2,1Fam,TA,Gd,717,263,BLQ,LwQ,1,0,TA,415,Y,Norm,Norm,SBrkr
1531,test,NA,1157,687,0,NA,3,1Fam,TA,No,48,0,ALQ,Unf,1,0,TA,661,Y,Norm,Norm,SBrkr
1532,test,NA,936,0,0,Grvl,2,1Fam,TA,No,579,0,BLQ,Unf,1,0,TA,357,Y,Artery,Norm,SBrkr
1533,test,NA,1347,0,0,Grvl,3,1Fam,TA,Mn,274,1073,BLQ,Rec,1,1,TA,0,Y,Norm,Norm,SBrkr
1534,test,NA,827,424,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,827,Y,Norm,Norm,SBrkr
1535,test,NA,1027,606,0,NA,3,1Fam,TA,No,780,0,BLQ,Unf,0,0,TA,247,Y,Artery,Norm,SBrkr
1536,test,NA,1060,185,0,NA,3,1Fam,TA,No,176,0,Rec,Unf,0,0,TA,832,Y,Artery,Norm,SBrkr
1537,test,NA,832,0,0,NA,2,1Fam,Fa,No,0,0,Unf,Unf,0,0,Fa,678,N,Norm,Norm,SBrkr
1538,test,NA,930,636,0,Grvl,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,930,N,Norm,Norm,SBrkr
1539,test,NA,1157,1111,0,Grvl,3,1Fam,Fa,No,0,0,Unf,Unf,0,0,Fa,346,Y,Norm,Norm,SBrkr
1540,test,NA,1128,1128,0,NA,4,2fmCon,TA,Mn,0,0,Unf,Unf,0,0,TA,840,N,Norm,Norm,FuseF
1541,test,NA,868,602,0,NA,2,1Fam,TA,No,283,0,Rec,Unf,0,0,Fa,455,Y,Norm,Norm,SBrkr
1542,test,NA,1030,582,0,NA,3,1Fam,TA,No,788,0,Rec,Unf,0,0,TA,200,Y,Feedr,Feedr,SBrkr
1543,test,NA,1160,908,0,NA,3,1Fam,TA,No,474,0,BLQ,Unf,0,0,Gd,634,N,Norm,Norm,FuseA
1544,test,NA,765,0,0,NA,2,1Fam,TA,No,188,0,Rec,Unf,1,0,TA,577,N,Feedr,Norm,FuseF
1545,test,NA,608,524,0,NA,2,1Fam,Gd,No,452,12,BLQ,LwQ,1,0,TA,144,Y,Norm,Norm,SBrkr
1546,test,NA,848,348,0,NA,3,1Fam,TA,No,264,0,LwQ,Unf,0,1,TA,308,Y,Norm,Norm,FuseA
1547,test,NA,955,498,0,NA,3,1Fam,TA,No,360,159,Rec,LwQ,0,0,TA,316,Y,Feedr,Norm,FuseA
1548,test,NA,780,636,0,NA,3,1Fam,TA,No,300,0,Rec,Unf,0,0,TA,480,Y,Norm,Norm,SBrkr
1549,test,NA,548,492,0,NA,2,1Fam,Fa,No,276,0,Rec,Unf,0,0,TA,252,Y,Norm,Norm,SBrkr
1550,test,NA,928,608,0,NA,4,1Fam,TA,No,448,0,LwQ,Unf,0,0,TA,480,Y,Norm,Norm,FuseF
1551,test,NA,1068,0,0,NA,2,1Fam,Fa,No,960,0,ALQ,Unf,1,0,Fa,164,Y,Artery,Norm,SBrkr
1552,test,NA,888,1074,0,Grvl,4,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,888,Y,Norm,Norm,SBrkr
1553,test,NA,780,780,0,Grvl,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,780,Y,Norm,Norm,SBrkr
1554,test,NA,662,662,0,Grvl,3,1Fam,TA,No,0,0,Unf,Unf,0,1,TA,662,Y,Norm,Norm,SBrkr
1555,test,NA,1675,0,0,NA,3,1Fam,TA,No,766,0,Rec,Unf,0,0,Gd,656,Y,Feedr,Norm,SBrkr
1556,test,NA,725,499,0,NA,3,1Fam,Fa,No,0,0,Unf,Unf,0,0,Gd,689,N,Norm,Norm,SBrkr
1557,test,NA,1212,180,0,NA,3,2fmCon,TA,No,1026,0,Rec,Unf,1,0,TA,186,N,Norm,Norm,SBrkr
1558,test,NA,600,319,0,NA,3,1Fam,TA,No,368,0,LwQ,Unf,0,0,Fa,232,N,Norm,Norm,SBrkr
1559,test,NA,942,942,0,NA,4,1Fam,TA,No,73,0,Rec,Unf,0,0,TA,634,N,Norm,Norm,SBrkr
1560,test,NA,936,744,0,NA,2,2fmCon,TA,Mn,736,0,LwQ,Unf,1,0,TA,120,Y,Artery,Norm,SBrkr
1561,test,NA,1832,0,0,NA,4,Duplex,TA,No,704,0,ALQ,Unf,2,0,TA,1128,N,Norm,Norm,SBrkr
1562,test,NA,892,0,0,NA,3,1Fam,TA,Mn,240,474,BLQ,Rec,1,0,TA,150,Y,Norm,Norm,SBrkr
1563,test,NA,864,0,0,NA,2,1Fam,TA,No,775,0,GLQ,Unf,1,0,TA,89,Y,Norm,Norm,SBrkr
1564,test,NA,1373,0,0,NA,3,Duplex,TA,Av,1319,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr
1565,test,NA,720,720,0,NA,4,1Fam,Gd,No,267,453,Rec,ALQ,0,0,TA,0,Y,Norm,Norm,SBrkr
1566,test,NA,1483,0,0,NA,1,1Fam,TA,Gd,1092,0,ALQ,Unf,1,0,Gd,328,Y,Norm,Norm,SBrkr
1567,test,NA,756,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,Fa,660,N,Feedr,Norm,SBrkr
1568,test,NA,1117,864,0,NA,4,1Fam,TA,Av,964,0,ALQ,Unf,1,0,Gd,153,Y,Norm,Norm,SBrkr
1569,test,NA,1052,558,0,NA,4,1Fam,TA,Mn,288,684,BLQ,LwQ,0,1,TA,0,Y,Norm,Norm,FuseA
1570,test,NA,1074,0,0,NA,3,1Fam,TA,No,104,387,GLQ,Rec,1,0,TA,172,Y,Norm,Norm,SBrkr
1571,test,NA,1169,0,0,NA,3,1Fam,Fa,No,192,0,LwQ,Unf,0,0,TA,564,Y,Norm,Norm,SBrkr
1572,test,NA,1172,0,0,NA,3,1Fam,TA,Av,954,0,BLQ,Unf,1,0,TA,218,Y,Norm,Norm,SBrkr
1573,test,NA,1508,0,0,NA,1,1Fam,TA,Gd,1346,0,GLQ,Unf,1,0,Gd,162,Y,Norm,Norm,SBrkr
1574,test,NA,1298,0,0,NA,3,1Fam,TA,Mn,0,0,Unf,Unf,0,0,TA,1250,Y,Norm,Norm,SBrkr
1575,test,NA,1433,0,0,NA,1,1Fam,TA,Gd,1433,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr
1576,test,NA,964,838,0,NA,3,1Fam,TA,No,860,0,GLQ,Unf,0,1,Gd,86,Y,Norm,Norm,SBrkr
1577,test,NA,1222,0,0,NA,2,1Fam,TA,No,24,0,GLQ,Unf,0,0,Gd,1198,Y,Norm,Norm,SBrkr
1578,test,NA,831,614,0,NA,3,1Fam,Gd,No,0,0,Unf,Unf,0,0,Fa,676,Y,Norm,Norm,SBrkr
1579,test,NA,965,0,0,NA,2,1Fam,Fa,Av,870,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr
1580,test,NA,892,800,0,NA,3,1Fam,TA,No,353,0,ALQ,Unf,0,0,Gd,525,Y,Norm,Norm,SBrkr
1581,test,NA,1026,0,0,NA,3,1Fam,TA,No,198,688,GLQ,Rec,1,0,Gd,140,Y,Norm,Norm,SBrkr
1582,test,NA,876,0,0,NA,3,1Fam,TA,Av,480,0,ALQ,Unf,1,0,TA,396,Y,Norm,Norm,SBrkr
1583,test,NA,1978,0,0,NA,3,1Fam,TA,No,1682,0,GLQ,Unf,1,0,Gd,296,Y,Norm,Norm,SBrkr
1584,test,NA,1044,1054,0,NA,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1040,Y,Norm,Norm,SBrkr
1585,test,NA,848,0,0,NA,1,TwnhsE,TA,Av,672,0,GLQ,Unf,1,0,Gd,176,Y,Norm,Norm,SBrkr
1586,test,NA,640,0,0,NA,2,1Fam,NA,NA,0,0,NA,NA,0,0,NA,0,N,Feedr,Norm,SBrkr
1587,test,NA,992,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Fa,381,Y,Norm,Norm,SBrkr
1588,test,NA,1196,0,0,NA,3,1Fam,TA,Gd,1070,0,ALQ,Unf,1,0,Gd,126,Y,Norm,Norm,SBrkr
1589,test,NA,792,328,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,744,N,Norm,Norm,FuseF
1590,test,NA,1096,0,0,NA,3,1Fam,TA,Av,528,0,ALQ,Unf,1,0,TA,480,Y,Norm,Norm,SBrkr
1591,test,NA,960,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,960,Y,Norm,Norm,SBrkr
1592,test,NA,1296,0,0,NA,2,1Fam,TA,Mn,133,0,Rec,Unf,0,0,TA,974,N,Artery,Norm,FuseA
1593,test,NA,856,0,0,NA,2,1Fam,TA,No,238,0,Rec,Unf,1,0,TA,618,Y,Norm,Norm,SBrkr
1594,test,NA,862,1788,0,Pave,6,Duplex,NA,NA,0,0,NA,NA,0,0,NA,0,Y,Norm,Norm,SBrkr
1595,test,NA,894,772,0,NA,3,1Fam,Fa,No,0,0,Unf,Unf,1,0,TA,894,Y,Feedr,Norm,SBrkr
1596,test,NA,1225,908,0,NA,4,1Fam,TA,No,426,252,ALQ,BLQ,1,0,Gd,850,Y,Norm,Norm,SBrkr
1597,test,NA,1102,1075,0,NA,5,Duplex,TA,No,375,0,ALQ,Unf,0,0,TA,657,Y,Norm,Norm,SBrkr
1598,test,NA,896,756,0,NA,3,1Fam,TA,No,343,0,GLQ,Unf,1,0,Gd,80,Y,Norm,Norm,SBrkr
1599,test,NA,1034,0,0,NA,1,TwnhsE,TA,Gd,747,0,GLQ,Unf,1,0,Gd,235,Y,Norm,Norm,SBrkr
1600,test,NA,1191,0,0,NA,2,TwnhsE,TA,Av,76,0,GLQ,Unf,0,0,Gd,1115,Y,Norm,Norm,SBrkr
1601,test,NA,540,0,0,NA,1,1Fam,TA,No,480,0,BLQ,Unf,0,0,TA,0,Y,Norm,Norm,SBrkr
1602,test,NA,727,380,0,NA,2,1Fam,TA,Mn,308,0,BLQ,Unf,0,0,TA,321,Y,Norm,Norm,SBrkr
1603,test,NA,952,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,756,Y,Norm,Norm,SBrkr
1604,test,NA,1646,0,0,NA,2,TwnhsE,TA,Gd,1373,0,GLQ,Unf,1,1,Ex,221,Y,Artery,Norm,SBrkr
1605,test,NA,1036,880,0,NA,3,1Fam,TA,No,615,0,GLQ,Unf,1,0,Gd,434,Y,Norm,Norm,SBrkr
1606,test,NA,1285,0,0,NA,3,1Fam,TA,No,679,0,ALQ,Unf,0,1,TA,564,Y,Norm,Norm,SBrkr
1607,test,NA,2048,0,0,NA,5,Duplex,TA,No,0,0,Unf,Unf,0,0,TA,1958,Y,Norm,Norm,SBrkr
1608,test,NA,1346,0,0,NA,3,1Fam,TA,No,78,0,GLQ,Unf,1,0,Gd,1258,Y,Norm,Norm,SBrkr
1609,test,NA,1214,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1214,Y,Norm,Norm,SBrkr
1610,test,NA,744,700,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,384,Y,Norm,Norm,SBrkr
1611,test,NA,1264,0,0,NA,2,1Fam,TA,No,42,0,Rec,Unf,1,0,TA,1026,Y,Norm,Norm,SBrkr
1612,test,NA,1430,0,0,NA,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Ex,1430,Y,Norm,Norm,SBrkr
1613,test,NA,1344,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1344,Y,Norm,Norm,SBrkr
1614,test,NA,945,0,0,NA,2,Twnhs,TA,Gd,915,0,GLQ,Unf,1,1,Gd,30,Y,Norm,Norm,SBrkr
1615,test,NA,546,546,0,NA,3,Twnhs,TA,No,176,0,GLQ,Unf,0,0,TA,370,Y,Norm,Norm,SBrkr
1616,test,NA,546,546,0,NA,3,TwnhsE,TA,No,0,0,Unf,Unf,0,0,TA,546,Y,Norm,Norm,SBrkr
1617,test,NA,546,546,0,NA,3,TwnhsE,TA,No,294,0,Rec,Unf,0,0,TA,252,Y,Norm,Norm,SBrkr
1618,test,NA,874,0,0,NA,3,1Fam,TA,No,469,0,ALQ,Unf,0,0,TA,395,Y,Norm,Norm,SBrkr
1619,test,NA,833,0,0,NA,2,1Fam,TA,Mn,207,590,Rec,GLQ,1,0,Gd,36,Y,Norm,Norm,SBrkr
1620,test,NA,1216,1216,0,NA,4,Duplex,TA,No,0,0,Unf,Unf,0,0,TA,1216,Y,Norm,Norm,SBrkr
1621,test,NA,624,650,0,NA,3,1Fam,TA,No,458,0,Rec,Unf,0,0,Gd,166,Y,Norm,Norm,SBrkr
1622,test,NA,864,615,0,NA,5,1Fam,TA,Av,476,0,BLQ,Unf,0,0,TA,388,Y,Norm,Norm,SBrkr
1623,test,NA,1803,0,0,NA,3,1Fam,Gd,Gd,1341,284,GLQ,LwQ,1,1,Gd,54,Y,Norm,Norm,SBrkr
1624,test,NA,1152,645,0,NA,3,1Fam,TA,Mn,944,0,GLQ,Unf,1,0,Gd,208,Y,Norm,Norm,SBrkr
1625,test,NA,882,0,0,NA,2,1Fam,Fa,No,564,0,Rec,Unf,0,0,Fa,318,Y,Norm,Norm,SBrkr
1626,test,NA,1434,0,0,NA,4,1Fam,TA,No,844,0,LwQ,Unf,1,0,TA,590,Y,Norm,Norm,SBrkr
1627,test,NA,945,663,0,NA,3,1Fam,TA,No,847,0,ALQ,Unf,0,0,Gd,98,Y,Norm,Norm,SBrkr
1628,test,NA,1008,1275,0,NA,4,1Fam,TA,Gd,850,0,GLQ,Unf,0,0,Gd,158,Y,Norm,Norm,SBrkr
1629,test,NA,958,670,0,NA,3,1Fam,TA,No,284,0,GLQ,Unf,0,0,Gd,100,Y,Norm,Norm,SBrkr
1630,test,NA,2522,0,0,NA,1,TwnhsE,TA,Av,1965,0,GLQ,Unf,1,0,Ex,243,Y,Norm,Norm,SBrkr
1631,test,NA,1478,0,0,NA,2,1Fam,TA,Av,341,0,GLQ,Unf,1,0,Gd,1077,Y,Norm,Norm,SBrkr
1632,test,NA,1734,0,0,NA,2,TwnhsE,TA,No,741,0,GLQ,Unf,1,0,Gd,846,Y,Norm,Norm,SBrkr
1633,test,NA,751,631,0,NA,3,1Fam,TA,No,189,0,GLQ,Unf,0,0,Gd,195,Y,Norm,Norm,SBrkr
1634,test,NA,952,684,0,NA,3,1Fam,TA,No,476,0,GLQ,Unf,1,0,Gd,476,Y,Norm,Norm,SBrkr
1635,test,NA,707,809,0,NA,3,1Fam,TA,No,600,0,GLQ,Unf,1,0,Gd,107,Y,Norm,Norm,SBrkr
1636,test,NA,1190,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1181,Y,Norm,Norm,SBrkr
1637,test,NA,946,988,0,NA,3,1Fam,TA,No,400,0,ALQ,Unf,1,0,Gd,722,Y,Norm,Norm,SBrkr
1638,test,NA,1154,896,0,NA,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,832,Y,RRNn,Norm,SBrkr
1639,test,NA,1671,0,0,NA,3,1Fam,TA,No,363,0,LwQ,Unf,0,0,TA,1064,Y,Norm,Norm,SBrkr
1640,test,NA,1539,1134,0,NA,4,1Fam,TA,No,602,0,ALQ,Unf,0,0,Gd,441,Y,Norm,Norm,SBrkr
1641,test,NA,1707,0,0,NA,3,1Fam,TA,No,832,0,ALQ,Unf,0,0,TA,308,Y,Norm,Norm,SBrkr
1642,test,NA,1016,868,0,NA,3,1Fam,TA,Mn,622,0,GLQ,Unf,1,0,Gd,304,Y,Norm,Norm,SBrkr
1643,test,NA,1058,816,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1058,Y,RRNn,Norm,SBrkr
1644,test,NA,972,839,0,NA,3,1Fam,TA,No,225,276,GLQ,ALQ,0,0,Gd,471,Y,Norm,Norm,SBrkr
1645,test,NA,1621,0,0,NA,3,1Fam,TA,Av,1333,168,ALQ,LwQ,1,0,Gd,120,Y,PosN,Norm,SBrkr
1646,test,NA,1116,0,0,NA,3,1Fam,TA,No,888,0,ALQ,Unf,1,0,TA,228,Y,Norm,Norm,SBrkr
1647,test,NA,1193,0,0,NA,3,1Fam,TA,No,636,0,ALQ,Unf,0,0,TA,540,Y,Norm,Norm,SBrkr
1648,test,NA,1180,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,1180,Y,Norm,Norm,SBrkr
1649,test,NA,1050,0,0,NA,3,1Fam,TA,No,500,0,ALQ,Unf,1,0,Gd,543,Y,Norm,Norm,SBrkr
1650,test,NA,864,0,0,NA,3,1Fam,TA,No,726,0,ALQ,Unf,1,0,TA,138,Y,Norm,Norm,SBrkr
1651,test,NA,864,0,0,NA,3,1Fam,TA,No,240,0,ALQ,Unf,0,0,TA,624,Y,Norm,Norm,SBrkr
1652,test,NA,483,504,0,NA,2,Twnhs,TA,No,254,0,BLQ,Unf,1,0,TA,229,Y,Norm,Norm,SBrkr
1653,test,NA,483,504,0,NA,2,Twnhs,TA,No,110,294,Rec,LwQ,1,0,TA,79,Y,Norm,Norm,SBrkr
1654,test,NA,804,744,0,NA,3,TwnhsE,TA,No,306,0,ALQ,Unf,0,0,Gd,498,Y,Norm,Norm,SBrkr
1655,test,NA,1055,0,0,NA,2,Twnhs,TA,No,435,622,ALQ,LwQ,0,1,Gd,0,Y,Norm,Norm,SBrkr
1656,test,NA,855,601,0,NA,3,Twnhs,TA,No,389,0,ALQ,Unf,0,0,Gd,466,Y,Norm,Norm,SBrkr
1657,test,NA,804,744,0,NA,3,TwnhsE,TA,No,320,0,ALQ,Unf,0,1,Gd,484,Y,Norm,Norm,SBrkr
1658,test,NA,855,601,0,NA,3,TwnhsE,TA,No,279,0,ALQ,Unf,0,0,Gd,576,Y,Norm,Norm,SBrkr
1659,test,NA,836,0,0,NA,2,TwnhsE,TA,No,536,0,ALQ,Unf,0,1,TA,300,Y,Norm,Norm,SBrkr
1660,test,NA,1120,0,0,NA,3,1Fam,TA,No,644,0,BLQ,Unf,0,1,TA,220,Y,Norm,Norm,SBrkr
1661,test,NA,1794,978,0,NA,4,1Fam,TA,No,1360,0,GLQ,Unf,1,0,Ex,416,Y,PosN,Norm,SBrkr
1662,test,NA,1365,1325,0,NA,3,1Fam,TA,No,986,0,GLQ,Unf,1,0,Ex,379,Y,Norm,Norm,SBrkr
1663,test,NA,2020,0,0,NA,3,1Fam,TA,Av,1232,0,GLQ,Unf,1,0,Ex,788,Y,Norm,Norm,SBrkr
1664,test,NA,2674,0,0,NA,2,1Fam,TA,Gd,2288,0,GLQ,Unf,2,0,Ex,342,Y,PosA,PosA,SBrkr
1665,test,NA,1736,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Ex,1736,Y,Norm,Norm,SBrkr
1666,test,NA,1782,0,0,NA,3,1Fam,TA,Gd,1531,0,GLQ,Unf,1,0,Ex,251,Y,Norm,Norm,SBrkr
1667,test,NA,1508,1012,0,NA,5,1Fam,TA,Av,1230,0,GLQ,Unf,1,0,Ex,278,Y,Norm,Norm,SBrkr
1668,test,NA,1743,0,0,NA,3,1Fam,TA,Mn,1015,0,GLQ,Unf,1,0,Ex,724,Y,Norm,Norm,SBrkr
1669,test,NA,1531,0,0,NA,2,1Fam,Gd,Av,1037,0,GLQ,Unf,1,0,Ex,467,Y,Norm,Norm,SBrkr
1670,test,NA,1808,0,0,NA,3,1Fam,TA,No,1142,0,GLQ,Unf,1,0,Ex,632,Y,Norm,Norm,SBrkr
1671,test,NA,1760,0,0,NA,3,1Fam,TA,No,1262,0,ALQ,Unf,1,0,Gd,498,Y,Norm,Norm,SBrkr
1672,test,NA,2452,0,0,NA,3,1Fam,TA,No,1972,0,GLQ,Unf,2,0,Ex,480,Y,Norm,Norm,SBrkr
1673,test,NA,1105,1295,0,NA,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1082,Y,Norm,Norm,SBrkr
1674,test,NA,1606,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1598,Y,Norm,Norm,SBrkr
1675,test,NA,1358,0,0,NA,2,TwnhsE,TA,Av,836,0,ALQ,Unf,0,0,Gd,522,Y,Norm,Norm,SBrkr
