Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,Functional,GarageArea,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,Bath,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1708,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.060057328,Inside,0.255788989,Reg,0,20,FV,0,None,none,0,5,Somerst,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.706372769,2,3,Attchd,2008,-0.19515788,2.0,0.749944377328,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.39621449468,Y,Norm,Norm,SBrkr,1.18784049388,5,7,2,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,0.67052643031,AllPub,1.11872418432,2008,2008,2009
1709,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.680718663,Inside,1.572169583,IR1,0,20,FV,120,Stone,none,0,5,Somerst,3,4,VinylSd,VinylSd,0,4,1,PConc,7,2.373364907,2,3,Attchd,2008,0.05778103,2.0,1.02133281469,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,4,1.5210614147,Y,Norm,Norm,SBrkr,1.22779409376,5,9,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.832746051664,AllPub,1.13967473603,2007,2008,2009
1710,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.33752614,Inside,0.37741257,Reg,0,20,FV,238,Stone,none,0,6,Somerst,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.017482722,2,3,Attchd,2006,-0.104257959,2.0,0.850196171867,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-0.572510133819,-0.358020298369,6,1,0,0,4,1.3413209536,Y,Norm,Norm,SBrkr,1.24300420308,5,8,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.631018059714,AllPub,-0.929191516623,2006,2007,2009
1711,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.341409708,Inside,0.715059975,Reg,0,60,FV,121,Stone,none,0,7,Somerst,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.435391615,3,3,Attchd,2006,0.581443618,2.5,-0.59225653203,1.28203535888,-0.103330530851,None,3,1Fam,4,1,0.781903263502,-0.358020298369,6,1,1,0,5,-0.526937020828,Y,Norm,Norm,SBrkr,0.666863190511,5,8,2,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,8,-0.089951106549,AllPub,0.997431376885,2006,2006,2009
1712,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.180569082,Corner,-0.048936931,Reg,0,20,FV,288,BrkFace,none,0,10,Somerst,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.204882097,3,3,Attchd,2009,0.662463113,2.0,1.58848505673,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.79423679107,Y,Norm,Norm,SBrkr,1.360925452,5,8,2,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,8,1.1853001533,AllPub,-0.929191516623,2008,2009,2009
1713,test,,GasA,4,1Story,1,3,Lvl,Gtl,0.345474168,Inside,0.750319132,Reg,0,20,FV,0,None,none,0,3,Somerst,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.105707933,2,3,Attchd,2006,0.318624282,2.0,1.27862189431,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,1.1882132454,-0.358020298369,6,1,1,0,4,-0.513589182226,Y,Norm,Norm,SBrkr,1.16240806747,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.97874732757,AllPub,0.997431376885,2006,2007,2009
1714,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.038389523,Inside,0.085493269,IR1,0,20,FV,0,None,none,0,8,Somerst,3,4,VinylSd,Wd Shng,0,0,0,PConc,7,0.534565779,2,3,Attchd,2003,0.103230991,2.0,1.06770615656,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.846116111191,2.73634482525,6,5,1,0,4,0.0172788706931,Y,Norm,Norm,SBrkr,1.00242511096,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.860878364177,AllPub,1.07825585475,2003,2004,2009
1715,test,,GasA,4,2Story,1,2,Lvl,Gtl,-0.180086454,Inside,-0.048936931,IR1,0,60,FV,0,None,none,0,3,Somerst,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.720303065,2,3,Attchd,2003,0.300839515,2.5,-0.940751998375,1.17704922104,-0.103330530851,None,3,1Fam,3,1,0.527883347384,-0.358020298369,6,1,1,0,4,-0.0271747930705,Y,Norm,Norm,SBrkr,0.666863190511,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.252451276021,AllPub,-0.929191516623,2003,2003,2009
1716,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.147566879,Corner,0.569696316,Reg,0,20,RL,0,None,none,0,4,SawyerW,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.478844594,2,3,Detchd,2007,-0.558757564,1.5,0.313458234672,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.20303603906,Y,Norm,Norm,SBrkr,1.3699682126,6,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.418090373347,AllPub,-0.929191516623,2007,2007,2009
1717,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.33752614,Inside,-0.142049634,Reg,0,20,RL,0,None,none,0,6,SawyerW,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.051648837,2,3,Detchd,2006,-0.710916127,1.5,0.111075858714,-0.785025043887,-0.103330530851,None,3,1Fam,4,1,-0.307801912244,-0.358020298369,6,1,1,0,4,1.05361558213,Y,Norm,Norm,SBrkr,-1.07568666246,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.304493437704,AllPub,1.04561488754,2006,2006,2009
1718,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.33752614,Inside,-0.142049634,Reg,0,20,RL,0,None,none,0,8,SawyerW,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-0.677322678,1.5,0.15689579715,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.1359654604,Y,Norm,Norm,SBrkr,0.718597740719,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.330024178551,AllPub,-0.929191516623,2004,2004,2009
1719,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.34602776,Corner,1.112898598,IR1,0,60,RL,0,None,none,0,1,SawyerW,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.023788244,2,3,BuiltIn,2004,0.615037067,2.5,-0.72418699295,1.41035174957,-0.103330530851,None,3,1Fam,3,4,-1.37997484383,-0.358020298369,1,1,0,0,4,0.729367689725,Y,Norm,Norm,SBrkr,1.01957457639,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.208835705012,AllPub,0.914824010187,2004,2004,2009
1720,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.254050162,Inside,0.416874922,IR1,0,20,RL,264,BrkFace,none,0,1,SawyerW,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.727927839,2,3,Attchd,2004,0.022211496,2.0,0.984556980009,-0.785025043887,-0.103330530851,None,3,1Fam,3,4,0.640246059971,3.37686124042,4,3,0,0,4,-0.513589182226,Y,Norm,Norm,SBrkr,0.558572767506,5,8,2,0.0,None,Tar&Grv,Gable,WD,-0.308889511743,Pave,6,0.810522386217,AllPub,1.13374576706,2004,2004,2009
1721,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.751899236,Inside,-0.142049634,Reg,0,20,RL,0,None,none,0,5,SawyerW,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.478844594,1,3,Detchd,2005,-0.764270429,1.5,0.0368964823565,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.08533206892,Y,RRAe,Norm,SBrkr,1.07821190947,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.263392150107,AllPub,1.23945920031,2004,2005,2009
1722,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.751899236,Inside,-0.142049634,Reg,0,20,RL,0,None,none,0,8,SawyerW,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-0.764270429,1.5,0.0368964823565,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.08533206892,Y,RRAe,Norm,SBrkr,0.597213546856,5,5,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.263392150107,AllPub,-0.929191516623,2004,2004,2009
1723,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.656300806,Inside,-0.287413293,Reg,0,20,RL,0,None,none,0,6,SawyerW,3,3,VinylSd,VinylSd,0,0,0,PConc,7,0.478844594,1,3,Detchd,2004,-0.764270429,2.0,0.0368964823565,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.889145534971,-0.358020298369,6,1,1,0,4,-0.341175984929,Y,RRAe,Norm,SBrkr,0.633193407753,5,5,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.263392150107,AllPub,-0.929191516623,2003,2004,2009
1724,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.383020171,Inside,-0.238166485,Reg,0,20,RL,140,BrkFace,none,0,2,SawyerW,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.463252207,2,3,Attchd,2008,-0.100305789,2.0,0.854483150255,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.44386715939,Y,Norm,Norm,SBrkr,1.03071483674,5,7,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.732527510172,AllPub,-0.929191516623,2008,2009,2009
1725,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.499291247,CulDSac,-1.279971862,IR1,0,60,RL,132,BrkFace,none,0,4,SawyerW,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.399906247,2,3,Attchd,1997,1.227623491,2.5,-0.57868773519,2.03560252602,-0.103330530851,None,4,1Fam,3,1,0.746681086509,-0.358020298369,6,1,1,0,4,-0.346925106045,Y,Norm,Norm,SBrkr,0.914341780471,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.0669003301463,AllPub,-0.929191516623,1996,1997,2009
1726,test,,GasA,4,2Story,1,2,Lvl,Gtl,-0.285156254,Inside,0.171857693,Reg,0,60,RL,0,None,none,0,11,SawyerW,4,4,HdBoard,HdBoard,0,0,0,PConc,7,0.255959851,2,3,Attchd,1992,0.452998078,2.5,-0.861936601841,1.30769863701,-0.103330530851,None,3,1Fam,4,1,-0.320951065067,2.74507132182,6,3,0,0,4,-0.0316983818353,Y,Norm,Norm,SBrkr,1.01957457639,6,6,2,0.0,None,CompShg,Gable,WD,3.19879236579,Pave,6,-0.244804460478,AllPub,-0.929191516623,1992,1992,2009
1727,test,,GasA,3,1Story,1,2,Lvl,Gtl,-0.424395244,Inside,-0.830615574,Reg,0,120,RL,0,None,none,0,2,SawyerW,3,4,Plywood,ImStucc,0,0,0,PConc,7,0.320967901,2,3,Attchd,1990,-0.333483847,2.0,0.590964657742,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.3247825489,Y,Norm,Norm,SBrkr,0.809004859343,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.577388925383,AllPub,-0.929191516623,1990,1991,2009
1728,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.043597405,Inside,0.171857693,Reg,0,60,RL,0,None,none,0,10,SawyerW,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.10272659,2,3,Attchd,1994,0.077541883,2.5,-1.16937813227,1.04873283035,-0.103330530851,None,3,1Fam,3,1,-0.444801772163,3.14978534387,2,6,1,0,4,-0.91094406673,Y,RRAe,Norm,SBrkr,0.502138558242,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.366411973466,AllPub,0.890584599608,1994,1994,2009
1729,test,,GasA,2,2Story,1,1,Lvl,Gtl,0.279600549,CulDSac,0.041353736,IR1,0,60,RL,141,BrkFace,none,0,7,SawyerW,4,3,VinylSd,VinylSd,0,0,0,CBlock,7,-0.036576374,2,3,Attchd,1986,-0.199110051,2.5,-1.4072571723,0.852758706383,-0.103330530851,None,3,1Fam,3,1,0.426767688977,-0.358020298369,3,1,0,0,4,-0.162314000126,Y,Norm,Norm,SBrkr,0.698508164391,7,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.529770488054,AllPub,-0.929191516623,1986,1986,2009
1730,test,,GasA,2,2Story,2,1,Lvl,Gtl,-0.150630845,Inside,0.37741257,Reg,0,90,RL,0,None,none,0,5,SawyerW,3,3,Wd Sdng,Wd Shng,0,3,2,Slab,7,0.646008151,1,3,Attchd,1981,0.753363034,2.0,-0.410659216497,1.356692168,-0.103330530851,None,4,Duplex,0,0,-1.37997484383,-0.358020298369,0,0,0,0,0,-2.30874808668,Y,Norm,Norm,SBrkr,-1.07568666246,7,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-4.74688154527,AllPub,-0.929191516623,1981,1981,2009
1731,test,,GasA,3,1Story,1,1,Lvl,Gtl,0.176948248,Inside,-0.142049634,IR1,0,20,RL,0,None,none,0,11,Sawyer,3,3,HdBoard,Plywood,3,0,0,CBlock,7,-0.338399463,1,3,Detchd,1969,-1.029065851,1.0,-0.359752690113,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-0.225687911428,3.49581389241,2,4,1,0,3,-1.59219164784,Y,Norm,Norm,SBrkr,0.438790378283,5,5,2,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,5,0.0483938825385,AllPub,-0.929191516623,1962,1962,2009
1732,test,,GasA,4,1Story,1,1,Lvl,Gtl,-0.09232239,Corner,0.255788989,IR1,0,20,RL,0,None,none,0,6,Sawyer,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,1.203220008,1,3,Detchd,1982,-1.258291738,1.0,-0.749109618026,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.764938307636,-0.358020298369,6,1,1,0,3,-0.574942849806,Y,Feedr,Norm,SBrkr,1.67328930507,6,5,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.155023418642,AllPub,-0.929191516623,1961,1961,2009
1733,test,,GasA,2,1Story,1,1,Lvl,Gtl,0.037128574,Inside,0.255788989,IR1,0,20,RL,0,None,none,0,7,Sawyer,3,3,Wd Sdng,Plywood,0,0,0,CBlock,7,-0.152662177,1,3,Attchd,1961,-1.258291738,1.0,-0.749109618026,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.906810474204,-0.358020298369,4,1,0,0,3,-2.30874808668,Y,Norm,Norm,SBrkr,-1.07568666246,5,5,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.155023418642,AllPub,0.9610199756,1961,1961,2009
1734,test,,GasA,3,1Story,1,1,Lvl,Gtl,0.087660012,Inside,0.255788989,IR1,0,20,RL,0,None,none,0,5,Sawyer,3,3,HdBoard,Plywood,3,0,0,CBlock,7,-0.858463863,1,3,Attchd,1965,-0.950022441,2.0,-0.235997693213,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.66662578512,-0.358020298369,3,1,0,0,3,0.138927624374,Y,Norm,Norm,SBrkr,-1.07568666246,5,5,2,0.0,None,CompShg,Gable,Oth,-0.308889511743,Pave,5,0.12114068384,AllPub,1.00801819293,1965,1965,2009
1735,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.262881502,Inside,0.255788989,IR1,0,20,RL,0,None,none,0,10,Sawyer,4,4,Plywood,Plywood,2,0,0,CBlock,7,-0.802742677,2,3,Attchd,1963,-1.163439647,1.0,-0.582074414927,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.73611287506,-0.358020298369,5,1,1,0,3,-0.312825093474,Y,RRAe,Norm,SBrkr,-1.07568666246,8,5,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.0686652885316,AllPub,-0.929191516623,1963,1995,2009
1736,test,,GasA,3,1Story,1,1,Lvl,Gtl,-0.431239636,Inside,-0.048936931,Reg,0,20,RL,60,BrkFace,none,0,10,Sawyer,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,-1.02562742,1,3,Attchd,1962,-1.163439647,1.0,-0.582074414927,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.0521374762762,3.14117277352,2,4,0,1,3,-0.654889639656,Y,Feedr,Norm,SBrkr,-1.07568666246,6,5,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.0686652885316,AllPub,-0.929191516623,1962,1962,2009
1737,test,,GasA,3,1Story,1,2,Low,Gtl,1.108116058,Inside,0.569696316,IR1,0,20,RL,115,BrkFace,none,0,4,Veenker,4,4,VinylSd,VinylSd,3,4,2,CBlock,3,1.81615305,2,3,Attchd,1980,1.014206285,2.0,1.87674919547,-0.785025043887,10.0222044858,None,2,1Fam,4,4,1.30129983361,1.76528960493,5,3,1,0,4,-0.628805067594,Y,Norm,Norm,SBrkr,-1.07568666246,8,8,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,1.37175561954,AllPub,1.66806270808,1980,1980,2009
1738,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.575760028,Inside,0.887325522,Reg,0,60,RL,196,BrkFace,none,0,7,NoRidge,4,4,VinylSd,VinylSd,4,3,1,PConc,7,0.237386122,1,3,Attchd,1991,0.502400209,2.5,-0.375572135967,1.03473467864,-0.103330530851,None,3,1Fam,3,1,0.716948754798,2.3485952482,6,5,0,1,4,-0.749588856252,Y,Norm,Norm,SBrkr,0.809004859343,8,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.0399836420228,AllPub,1.72945257324,1991,2008,2009
1739,test,,GasA,4,2Story,1,2,Lvl,Gtl,-2.214344177,Inside,-2.1602673,Reg,0,160,FV,0,None,none,0,7,Somerst,3,4,MetalSd,MetalSd,0,3,1,PConc,4,1.073203908,3,3,BuiltIn,2004,2.972506756,2.5,0.691830918838,3.01547314584,-0.103330530851,Pave,3,Twnhs,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.36995900675,Y,Norm,Norm,SBrkr,1.36697006241,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.636320535758,AllPub,-0.929191516623,2004,2005,2009
1740,test,,GasA,4,1Story,1,2,Lvl,Gtl,-1.655336898,Inside,0.276407508,IR1,0,120,FV,280,Stone,none,0,1,Somerst,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.409193112,3,3,Attchd,2008,0.445093737,2.5,1.39617344288,-0.785025043887,-0.103330530851,Pave,2,TwnhsE,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.69970535974,Y,Norm,Norm,SBrkr,1.56106455801,5,6,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,1.06366200251,AllPub,-0.929191516623,2008,2008,2009
1741,test,,GasA,4,1Story,1,2,Lvl,Gtl,-1.466580711,Inside,0.276407508,IR1,0,120,FV,252,Stone,none,0,3,Somerst,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.780667683,3,3,Attchd,2008,-0.483666325,1.5,0.408715761754,-0.785025043887,-0.103330530851,Pave,1,TwnhsE,3,1,0.965035912854,-0.358020298369,6,1,1,0,4,-0.651124017791,Y,Norm,Norm,SBrkr,1.34239199557,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.310524481299,AllPub,-0.929191516623,2008,2008,2009
1742,test,,GasA,4,2Story,1,2,Lvl,Gtl,-2.135603372,Inside,-1.979644484,Reg,0,160,FV,513,BrkFace,none,0,8,Somerst,3,4,MetalSd,MetalSd,0,0,0,PConc,7,-0.152662177,1,3,Detchd,2000,0.022211496,2.5,-1.16120912617,0.978742071788,-0.103330530851,None,2,TwnhsE,3,1,0.631508806603,-0.358020298369,6,1,1,0,4,-0.427325822017,Y,Norm,Norm,SBrkr,0.502138558242,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.362382063719,AllPub,-0.929191516623,2000,2000,2009
1743,test,,GasA,4,2Story,1,2,Lvl,Gtl,-1.68733993,FR2,-1.89328006,Reg,0,160,FV,218,BrkFace,none,0,9,Somerst,3,4,MetalSd,MetalSd,0,0,0,PConc,7,0.153804344,1,3,Detchd,1999,-0.096353618,2.5,-1.34173899027,0.939080641938,-0.103330530851,None,3,TwnhsE,3,1,0.671214692653,-0.358020298369,6,1,1,0,4,-0.818011946275,Y,Norm,Norm,SBrkr,0.531121983079,5,7,2,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,-0.497368577861,AllPub,-0.929191516623,1999,1999,2009
1744,test,,GasA,4,1Story,1,3,Lvl,Gtl,0.981261174,Inside,0.569696316,IR1,0,20,RL,450,BrkFace,none,0,6,Veenker,5,5,MetalSd,MetalSd,0,4,1,CBlock,7,0.785311115,3,3,Attchd,1977,0.381859009,2.0,1.3379469688,-0.785025043887,8.83096507209,None,2,1Fam,4,4,1.11188323372,2.0227955553,6,5,1,0,4,-0.26335960043,Y,Norm,Norm,SBrkr,1.16240806747,9,8,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,1.02726103438,AllPub,1.72796627213,1977,2008,2009
1745,test,,GasA,2,1Story,1,2,Lvl,Gtl,1.075447027,Inside,1.518485897,Reg,0,20,RL,0,None,none,0,6,Veenker,3,4,BrkFace,BrkFace,0,0,0,CBlock,7,0.311681037,2,3,Attchd,1981,0.47275893,1.5,1.42131240307,-0.785025043887,-0.103330530851,None,2,1Fam,3,2,-0.00656081905089,-0.358020298369,2,1,0,0,4,1.60391848404,Y,Norm,Norm,SBrkr,0.282322024321,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,1.0794390417,AllPub,1.18556899584,1981,1981,2009
1746,test,,GasA,4,SLvl,1,1,Low,Mod,0.146545835,FR2,0.569696316,Reg,0,80,RL,200,BrkFace,none,0,1,Veenker,4,4,Plywood,Plywood,0,4,1,CBlock,7,0.251316419,1,3,Attchd,1976,1.972607626,2.5,0.932754348935,1.57599654482,-0.103330530851,None,4,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,-0.0499408507092,Y,Feedr,Norm,SBrkr,0.841269757994,5,8,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-1.26928664799,AllPub,-0.929191516623,1976,1976,2009
1747,test,,GasA,2,2Story,1,2,Lvl,Gtl,0.700221189,CulDSac,0.569696316,IR1,0,60,RL,0,None,none,0,6,NWAmes,3,3,VinylSd,VinylSd,0,3,2,CBlock,7,1.444678479,2,3,Attchd,1974,1.118938803,2.5,0.479513420478,1.03940072921,-0.103330530851,None,3,1Fam,3,2,0.681186774257,1.29500041342,6,2,0,0,3,-0.783211020976,Y,PosN,Norm,SBrkr,0.6094836103,6,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.370449362837,AllPub,1.35816855477,1974,1974,2009
1748,test,,GasA,3,2Story,1,2,Lvl,Gtl,0.303502892,Inside,0.569696316,Reg,0,60,RL,256,BrkFace,none,0,5,NWAmes,3,3,MetalSd,MetalSd,0,3,1,PConc,7,0.195595233,2,3,Attchd,1967,2.251235645,2.5,0.445534778223,2.40888657167,-0.103330530851,None,5,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.860845178891,Y,PosA,Norm,SBrkr,1.16240806747,7,6,2,0.0,None,CompShg,Gable,WD,3.19879236579,Pave,8,-0.0336200236926,AllPub,-0.929191516623,1967,1997,2009
1749,test,,GasA,2,1Story,1,1,Lvl,Gtl,0.146545835,Inside,0.569696316,Reg,0,20,RL,128,BrkFace,Shed,650,8,NWAmes,3,3,HdBoard,HdBoard,0,2,1,CBlock,7,0.135230615,2,3,Attchd,1969,-0.325579506,2.0,0.600269508487,-0.785025043887,-0.103330530851,None,3,1Fam,3,2,0.674860357188,2.07594721395,5,3,0,1,4,0.342157451261,Y,Feedr,Norm,SBrkr,0.0169544949378,5,5,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.517079459621,AllPub,1.39137028174,1969,1969,2009
1750,test,,GasA,2,1Story,1,1,Lvl,Gtl,0.01999119,Inside,0.37741257,Reg,0,20,RL,200,BrkFace,none,0,8,NWAmes,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.63557912,1,3,Attchd,1969,-0.562709735,1.0,0.308363579092,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,0.961048191937,-0.358020298369,4,1,1,0,3,-0.390928662122,Y,Feedr,Norm,SBrkr,-1.07568666246,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.41520429988,AllPub,-0.929191516623,1969,1969,2009
1751,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.854475202,Inside,0.569696316,IR1,0,60,RL,283,BrkFace,none,0,11,NWAmes,4,3,HdBoard,HdBoard,0,3,2,PConc,7,0.218812394,2,3,Attchd,1977,1.555653641,2.0,0.553466751876,1.48267553341,-0.103330530851,None,4,1Fam,3,1,0.5530802925,-0.358020298369,6,1,0,0,4,0.130854477823,Y,Norm,Norm,SBrkr,0.900499967008,7,7,2,0.0,None,CompShg,Hip,WD,3.14180098206,Pave,8,-0.0757386845383,AllPub,1.41068480606,1977,1992,2009
1752,test,,GasA,2,1Story,1,1,Lvl,Gtl,-0.436732402,Inside,-0.189720475,Reg,0,20,RL,0,None,none,0,6,NAmes,3,3,HdBoard,HdBoard,4,0,0,PConc,7,-0.747021491,3,3,Attchd,1967,-1.258291738,1.0,-0.749109618026,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.755481400457,-0.358020298369,4,1,0,1,3,-0.533670421896,Y,Norm,Norm,SBrkr,-1.07568666246,6,5,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.155023418642,AllPub,-0.929191516623,1967,1967,2009
