Id,source,SalePrice,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1450,train,92000.0,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,3,-0.632380661797,AllPub,-0.929191516623,1970,1970,2006
1451,train,136000.0,0.666863190511,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.0970904629661,AllPub,0.160528156645,1974,1974,2009
1452,train,287090.0,0.558572767506,5,8,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,7,0.885105285183,AllPub,-0.929191516623,2008,2009,2009
1453,train,145000.0,0.438790378283,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.831630321446,AllPub,-0.929191516623,2005,2005,2006
1454,train,84500.0,0.774663824489,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.302983366918,AllPub,0.210665568434,2006,2006,2006
1455,train,185000.0,1.13117679151,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.422413275111,AllPub,-0.929191516623,2004,2005,2009
1456,train,175000.0,0.6094836103,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.00261604382689,AllPub,-0.929191516623,1999,2000,2007
1457,train,210000.0,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.847460408427,AllPub,1.46813390829,1978,1988,2010
1458,train,266500.0,0.809004859343,9,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.321043445715,AllPub,-0.929191516623,1941,2006,2010
1459,train,142125.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,5,0.207492191685,AllPub,1.50124181726,1950,1996,2010
1460,train,147500.0,0.871700819231,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.472306672113,AllPub,2.02599407909,1965,1965,2008
1461,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,2.94194013851,Pave,5,-0.122255106906,AllPub,0.890584599608,1961,1961,2010
1462,test,,0.558572767506,6,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.573321561997,AllPub,1.55138672777,1958,1958,2010
1463,test,,0.531121983079,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.040586706578,AllPub,1.13967473603,1997,1998,2010
1464,test,,0.558572767506,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.0440779243737,AllPub,1.48969950618,1998,1998,2010
1465,test,,0.966412913953,5,8,Y,0.0,None,CompShg,Gable,WD,3.08051101497,Pave,5,0.50595986224,AllPub,-0.929191516623,1992,1992,2010
1466,test,,0.97868426331,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.34833579923,AllPub,0.957278928507,1993,1994,2010
1467,test,,0.304717724313,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.344920016309,AllPub,1.70079904822,1992,2007,2010
1468,test,,0.921131704556,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.296939342552,AllPub,-0.929191516623,1998,1998,2010
1469,test,,-1.07568666246,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.53366863076,AllPub,1.07825585475,1990,1990,2010
1470,test,,-1.07568666246,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.122255106906,AllPub,1.21833401842,1970,1970,2010
1471,test,,0.871700819231,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.674444629971,AllPub,1.11263379664,1999,1999,2010
1472,test,,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,COD,-0.308889511743,Pave,5,-1.00024189956,AllPub,1.30696667303,1971,1971,2010
1473,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.887956107288,AllPub,-0.929191516623,1971,1971,2010
1474,test,,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.171586826005,AllPub,1.01499428409,1975,1975,2010
1475,test,,0.471435816564,6,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.206958532011,AllPub,-0.929191516623,1975,1975,2010
1476,test,,1.21610706805,5,9,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,10,0.905529305492,AllPub,0.906833616967,2009,2010,2010
1477,test,,0.545028498069,5,8,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,7,0.84990500588,AllPub,-0.929191516623,2009,2010,2010
1478,test,,0.914341780471,5,9,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,1.03183732136,AllPub,1.07825585475,2005,2005,2010
1479,test,,1.15805321691,5,8,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,8,1.17010713841,AllPub,-0.929191516623,2005,2006,2010
1480,test,,1.27930622131,5,9,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,10,2.11624184686,AllPub,1.16295421049,2003,2004,2010
1481,test,,1.20416878153,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,1.00079961711,AllPub,1.21296520436,2002,2002,2010
1482,test,,0.708648384556,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.628362765838,AllPub,0.803320152167,2006,2006,2010
1483,test,,0.346746900161,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.56652832808,AllPub,0.210665568434,2005,2005,2010
1484,test,,1.14477869312,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.310524481299,AllPub,0.703633739911,2006,2006,2010
1485,test,,-1.07568666246,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-1.29495303889,AllPub,0.703633739911,2004,2004,2010
1486,test,,0.698508164391,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.186412505238,AllPub,0.906833616967,2004,2004,2010
1487,test,,1.35173505769,5,8,Y,0.0,None,CompShg,Hip,WD,3.52717158245,Pave,7,0.95181376062,AllPub,0.026866200256,1998,1998,2010
1488,test,,-1.07568666246,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.911507281934,AllPub,0.906833616967,2005,2006,2010
1489,test,,1.22779409376,5,7,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,4,0.418090373347,AllPub,-0.929191516623,2009,2010,2010
1490,test,,1.07821190947,5,6,Y,0.0,None,CompShg,Gable,WD,3.3938098374,Pave,6,0.755407678199,AllPub,-0.929191516623,2005,2005,2010
1491,test,,0.871700819231,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.216360153641,AllPub,0.906833616967,2004,2004,2010
1492,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.244804460478,AllPub,0.807947757299,1920,1950,2010
1493,test,,-1.07568666246,6,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,0.403626693149,AllPub,1.35590794152,1974,2002,2010
1494,test,,1.20416878153,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.43676951368,AllPub,0.160528156645,1993,1993,2010
1495,test,,0.471435816564,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.65479472578,AllPub,1.09719613348,1992,1993,2010
1496,test,,0.718597740719,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.78060107007,AllPub,0.997431376885,2004,2005,2010
1497,test,,1.12191863288,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,3,-0.199465500853,AllPub,-0.929191516623,2004,2004,2010
1498,test,,1.35173505769,5,7,Y,0.0,None,CompShg,Gable,ConLD,-0.308889511743,Pave,4,-0.702155087851,AllPub,-0.929191516623,2004,2004,2010
1499,test,,1.35173505769,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.702155087851,AllPub,-0.929191516623,2004,2005,2010
1500,test,,1.33289096724,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.702155087851,AllPub,-0.929191516623,2005,2005,2010
1501,test,,0.502138558242,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.362382063719,AllPub,-0.929191516623,2000,2000,2010
1502,test,,0.718597740719,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.87501203684,AllPub,-0.929191516623,2003,2003,2010
1503,test,,1.41035036019,5,8,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.967069523671,AllPub,0.968445953157,2010,2010,2010
1504,test,,1.38762975021,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.0399836420228,AllPub,1.31888276359,2000,2000,2010
1505,test,,1.23163578848,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.785611283493,AllPub,1.31175366931,2002,2002,2010
1506,test,,0.927837279283,6,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,8,1.17771381607,AllPub,-0.929191516623,1967,1967,2010
1507,test,,0.502138558242,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.50595986224,AllPub,1.17434201587,1993,1993,2010
1508,test,,0.879046465613,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.426728754363,AllPub,-0.929191516623,1978,1978,2010
1509,test,,0.941003793305,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.446533225303,AllPub,-0.929191516623,1971,1971,2010
1510,test,,1.49308882834,5,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.438200645358,AllPub,-0.929191516623,1966,1966,2010
1511,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Hip,ConLD,-0.308889511743,Pave,6,0.405076821135,AllPub,-0.929191516623,1966,1966,2010
1512,test,,0.6094836103,6,5,Y,0.0,None,CompShg,Gable,WD,3.34921898593,Pave,6,0.808041686427,AllPub,-0.929191516623,1967,1967,2010
1513,test,,1.35173505769,5,6,Y,0.0,None,CompShg,Gable,COD,-0.308889511743,Pave,8,-0.867286500495,AllPub,-0.929191516623,1964,1964,2010
1514,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Hip,Oth,-0.308889511743,Pave,10,1.06592133339,AllPub,-0.929191516623,1962,2001,2010
1515,test,,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.302983366918,AllPub,-0.929191516623,1952,2002,2010
1516,test,,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.310658930474,AllPub,-0.929191516623,1949,1950,2010
1517,test,,-1.07568666246,8,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.210631716145,AllPub,1.21296520436,1966,2008,2010
1518,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.922234686156,AllPub,0.278290442507,1958,1958,2010
1519,test,,0.907465299863,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.770552308894,AllPub,1.24981880499,2003,2009,2010
1520,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.307510804664,AllPub,-0.929191516623,1959,1959,2010
1521,test,,0.304717724313,5,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.400723916431,AllPub,-0.929191516623,1959,1959,2010
1522,test,,0.438790378283,5,6,Y,0.0,None,CompShg,Gable,WD,3.16124465601,Pave,6,0.455311187957,AllPub,-0.929191516623,1959,1959,2010
1523,test,,-1.07568666246,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.214476671564,AllPub,-0.929191516623,1956,1956,2010
1524,test,,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.155023418642,AllPub,-0.929191516623,1952,1952,2010
1525,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.0349230118716,AllPub,-0.929191516623,1955,1955,2010
1526,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.0617880731921,AllPub,-0.929191516623,1958,1958,2010
1527,test,,-1.07568666246,7,4,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.759751671583,AllPub,-0.929191516623,1920,1994,2010
1528,test,,-1.07568666246,8,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.244804460478,AllPub,1.58852060328,1948,2004,2010
1529,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.355294111814,AllPub,-0.929191516623,1960,1960,2010
1530,test,,-1.07568666246,7,6,Y,0.0,None,CompShg,Hip,WD,3.47636810209,Pave,7,0.66136110304,AllPub,1.93559958292,1963,1984,2010
1531,test,,-1.07568666246,5,4,Y,0.0,None,CompShg,Hip,COD,-0.308889511743,Pave,9,-0.459128873867,AllPub,0.61177450742,1900,1954,2010
1532,test,,-1.07568666246,7,5,P,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.0266742170678,AllPub,0.366769834205,1920,1950,2010
1533,test,,-1.07568666246,7,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.597630188619,AllPub,-0.929191516623,1957,1957,2010
1534,test,,-1.07568666246,7,6,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.223909967725,AllPub,-0.929191516623,1938,2000,2010
1535,test,,1.06800765306,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.12602046787,AllPub,-0.929191516623,1948,2009,2010
1536,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.0949449194324,AllPub,-0.929191516623,1920,1962,2010
1537,test,,-1.07568666246,2,2,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.525421383707,AllPub,-0.929191516623,1923,1970,2010
1538,test,,1.50263335682,9,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.0371007460793,AllPub,0.393532892624,1900,2003,2010
1539,test,,1.10773261696,9,8,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-1.42224754039,AllPub,-0.929191516623,1890,2002,2010
1540,test,,0.234316002067,3,5,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,12,-0.199465500853,AllPub,-0.929191516623,1910,1950,2010
1541,test,,-1.07568666246,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.398923388428,AllPub,-0.929191516623,1922,1994,2010
1542,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.0617880731921,AllPub,-0.929191516623,1950,1997,2010
1543,test,,-1.07568666246,7,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.254164120982,AllPub,-0.929191516623,1922,2005,2010
1544,test,,-1.07568666246,7,4,P,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.344339135875,AllPub,0.869746423594,1925,1950,2010
1545,test,,-1.07568666246,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.683314457872,AllPub,-0.929191516623,1939,1950,2010
1546,test,,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.769513338223,AllPub,-0.929191516623,1940,1950,2010
1547,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,3.10145974672,Pave,7,-0.208835705012,AllPub,-0.929191516623,1942,1950,2010
1548,test,,-1.07568666246,7,6,P,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.314594574768,AllPub,1.16581652332,1948,1950,2010
1549,test,,-1.07568666246,7,5,P,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.88017938381,AllPub,1.37824564753,1936,1980,2010
1550,test,,-0.0236430128889,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.040586706578,AllPub,-0.929191516623,1930,1950,2010
1551,test,,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.278695254155,AllPub,-0.929191516623,1923,1950,2010
1552,test,,-1.07568666246,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,-0.11143630764,AllPub,0.968445953157,1915,1950,2010
1553,test,,-1.07568666246,8,6,N,0.0,None,CompShg,Gable,WD,3.19879236579,Pave,7,-0.314594574768,AllPub,1.45815168907,1912,2009,2010
1554,test,,-1.07568666246,8,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.560468871513,AllPub,-0.929191516623,1920,1993,2010
1555,test,,1.2121561018,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.696537920105,AllPub,-0.929191516623,1959,1959,2010
1556,test,,-1.07568666246,3,5,N,0.0,None,CompShg,Gable,COD,-0.308889511743,Pave,6,-0.501660244431,AllPub,-0.929191516623,1917,1950,2010
1557,test,,-1.07568666246,4,5,N,0.0,None,CompShg,Gable,ConLD,-0.308889511743,Pave,6,0.409422177752,AllPub,-0.929191516623,1915,1950,2010
1558,test,,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.702155087851,AllPub,-0.929191516623,1940,1950,2010
1559,test,,-1.07568666246,1,4,N,0.0,None,CompShg,Gambrel,WD,-0.308889511743,Pave,7,-0.463343977267,AllPub,-0.929191516623,1907,1950,2010
1560,test,,1.25780979001,7,5,P,0.0,None,CompShg,Gable,COD,-0.308889511743,Pave,7,-0.16974044509,AllPub,0.410732889439,1910,1950,2010
1561,test,,0.792110870585,3,4,Y,0.0,None,Tar&Grv,Gable,WD,-0.308889511743,Pave,8,1.18096758641,AllPub,-0.929191516623,1967,1967,2010
1562,test,,-1.07568666246,7,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,5,-0.155023418642,AllPub,-0.929191516623,1966,2008,2010
1563,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,4,-0.155023418642,AllPub,1.17997528936,1968,1968,2010
1564,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.559717125992,AllPub,-0.929191516623,1978,1978,2010
1565,test,,0.584648535439,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.436093171502,AllPub,1.07825585475,1968,1968,2010
1566,test,,-1.07568666246,7,7,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,4,0.693948331645,AllPub,1.72049903793,1977,2001,2010
1567,test,,-1.07568666246,4,4,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.564891291966,AllPub,0.586662952619,1927,1950,2010
1568,test,,1.08822964041,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.267993134195,AllPub,1.44193671054,1978,1992,2010
1569,test,,-1.07568666246,4,3,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.0349230118716,AllPub,-0.929191516623,1938,1990,2010
1570,test,,0.737952378938,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.558261162502,AllPub,-0.929191516623,1950,1987,2010
1571,test,,-1.07568666246,6,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.362382063719,AllPub,-0.929191516623,1947,1979,2010
1572,test,,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.350853378315,AllPub,1.21833401842,1954,1998,2010
1573,test,,-1.07568666246,5,7,Y,0.0,None,CompShg,Gable,Con,-0.308889511743,Pave,5,0.805558687107,AllPub,-0.929191516623,2009,2010,2010
1574,test,,1.25780979001,3,5,N,0.0,None,CompShg,Gable,COD,-0.308889511743,Pave,5,0.46382319489,AllPub,-0.929191516623,1964,1964,2010
1575,test,,1.6101785541,5,7,Y,0.0,None,CompShg,Gable,WD,3.5574189097,Pave,4,0.710735300577,AllPub,-0.929191516623,1987,1987,2010
1576,test,,1.02517315671,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.00940004564417,AllPub,1.64881930818,1993,1993,2010
1577,test,,0.756625226684,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.42385259139,AllPub,-0.929191516623,2010,2010,2010
1578,test,,0.800624740172,8,6,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.529770488054,AllPub,-0.929191516623,1900,1993,2010
1579,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.144048055415,AllPub,0.52631117207,1996,1996,2010
1580,test,,0.597213546856,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.129496260003,AllPub,-0.929191516623,1997,1998,2010
1581,test,,0.984717431305,8,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.12439498211,AllPub,1.40000864179,1977,2004,2010
1582,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.133125489036,AllPub,-0.929191516623,1972,1972,2010
1583,test,,0.385571797665,5,8,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,8,1.33500410139,AllPub,1.06536563629,2003,2003,2010
1584,test,,0.584648535439,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.147051754228,AllPub,1.43164531003,1997,1997,2010
1585,test,,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.184553955588,AllPub,0.890584599608,2003,2003,2010
1586,test,,-1.07568666246,6,3,N,0.0,None,CompShg,Gable,ConLD,-0.308889511743,Pave,5,-4.74688154527,AllPub,-0.929191516623,1945,2007,2010
1587,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,Oth,-0.308889511743,Pave,6,-1.30467417995,AllPub,0.443732875843,1954,1954,2010
1588,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.386159308663,AllPub,1.26258562724,1968,1968,2010
1589,test,,-1.07568666246,5,4,P,0.0,None,CompShg,Gable,WD,3.16124465601,Pave,5,-0.386674396314,AllPub,-0.929191516623,1948,1950,2010
1590,test,,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.0949449194324,AllPub,-0.929191516623,1975,1975,2010
1591,test,,-1.07568666246,5,4,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,5,0.0145705729229,AllPub,-0.929191516623,1958,1958,2010
1592,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.252622720609,AllPub,-0.929191516623,1924,1999,2010
1593,test,,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,3.18956632611,Pave,4,-0.16974044509,AllPub,-0.929191516623,1939,1950,2010
1594,test,,-1.07568666246,6,4,Y,0.0,None,Tar&Grv,Flat,WD,-0.308889511743,Pave,10,-4.74688154527,AllPub,-0.929191516623,1967,1967,2010
1595,test,,1.300006019,2,5,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.100668500784,AllPub,-0.929191516623,1931,1950,2010
1596,test,,-1.07568666246,6,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.830285817408,AllPub,-0.929191516623,1941,1985,2010
1597,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,11,0.134131336071,AllPub,-0.929191516623,1950,1991,2010
1598,test,,-1.07568666246,6,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-1.17315159638,AllPub,-0.929191516623,1994,2007,2010
1599,test,,0.558572767506,6,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,0.0517495774846,AllPub,0.894681087738,1989,1989,2010
1600,test,,0.96017150965,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.378845046811,AllPub,0.765153968615,1989,1989,2010
1601,test,,-1.07568666246,5,2,N,0.0,None,CompShg,Gable,ConLw,-0.308889511743,Pave,4,-1.00851949878,AllPub,-0.929191516623,1941,1950,2010
1602,test,,0.774663824489,5,6,Y,0.0,None,CompShg,Gable,COD,3.33380282764,Pave,5,-0.634668634933,AllPub,-0.929191516623,1921,1975,2010
1603,test,,-1.07568666246,7,4,N,0.0,None,CompShg,Hip,WD,-0.308889511743,Grvl,5,-0.362382063719,AllPub,-0.929191516623,1896,1950,2010
1604,test,,0.747370933568,5,8,Y,0.0,None,CompShg,Hip,WD,3.13686655046,Pave,5,0.910312736499,AllPub,0.839518129612,2004,2005,2010
1605,test,,0.88629308957,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.161504411681,AllPub,-0.929191516623,1998,1999,2010
1606,test,,0.403931803046,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.453889730018,AllPub,1.51827541161,1977,1977,2010
1607,test,,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,ConLD,-0.308889511743,Pave,9,1.31438400713,AllPub,-0.929191516623,1976,1976,2010
1608,test,,0.698508164391,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.582802121093,AllPub,0.703633739911,2008,2008,2010
1609,test,,0.385571797665,5,7,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.412314904449,AllPub,-0.929191516623,2009,2010,2010
1610,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-1.29495303889,AllPub,0.703633739911,2006,2007,2010
1611,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,0.191733168291,AllPub,-0.929191516623,1965,1977,2010
1612,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.706870869749,AllPub,-0.929191516623,2004,2005,2010
1613,test,,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.593594595791,AllPub,1.42541080784,1999,1999,2010
1614,test,,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,2.8625241186,Pave,5,-0.0111217002214,AllPub,1.01845830147,1973,1973,2010
1615,test,,0.403931803046,7,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.834155904272,AllPub,1.10340802919,1970,1970,2010
1616,test,,-1.07568666246,4,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.834155904272,AllPub,-0.929191516623,1970,1970,2010
1617,test,,-1.07568666246,6,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.834155904272,AllPub,-0.929191516623,1972,1972,2010
1618,test,,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,ConLD,-0.308889511743,Pave,5,-0.155023418642,AllPub,-0.929191516623,1971,2004,2010
