Id,source,SalePrice,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1397,train,160000.0,0,5,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,7,747.0,AllPub,0,1948,1950,2010
1398,train,137500.0,0,8,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,8,939.0,AllPub,24,1920,2004,2007
1399,train,138000.0,0,4,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1208.0,AllPub,0,1950,1982,2009
1400,train,137450.0,16,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,976.0,AllPub,147,1925,1990,2009
1401,train,120000.0,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,862.0,AllPub,0,1929,1950,2008
1402,train,193000.0,75,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,839.0,AllPub,100,2004,2004,2008
1403,train,193879.0,55,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1286.0,AllPub,168,2006,2006,2006
1404,train,282922.0,160,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1485.0,AllPub,168,2007,2007,2007
1405,train,105000.0,0,4,3,Y,0,None,CompShg,Gable,Family,WD,0,Pave,6,672.0,AllPub,216,1915,1950,2006
1406,train,275000.0,53,5,8,Y,0,None,CompShg,Hip,Normal,WD,155,Pave,5,1594.0,AllPub,128,2004,2005,2008
1407,train,133000.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,768.0,AllPub,58,1972,2007,2009
1408,train,112000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,833.0,AllPub,0,1985,1985,2009
1409,train,125500.0,0,7,4,Y,0,None,CompShg,Gable,Normal,WD,168,Pave,6,622.0,AllPub,0,1910,1950,2010
1410,train,215000.0,63,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,791.0,AllPub,364,1986,1991,2008
1411,train,230000.0,45,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,944.0,AllPub,0,2001,2001,2009
1412,train,140000.0,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,856.0,AllPub,0,1950,2005,2009
1413,train,90000.0,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,0.0,AllPub,0,1949,1950,2009
1414,train,257000.0,44,5,8,Y,0,None,CompShg,Gable,Abnorml,COD,0,Pave,7,1844.0,AllPub,165,2005,2006,2009
1415,train,207000.0,0,7,6,N,0,None,CompShg,Gambrel,Normal,WD,220,Pave,8,833.0,AllPub,0,1923,2000,2008
1416,train,175900.0,20,5,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1386.0,AllPub,143,2007,2007,2009
1417,train,122500.0,0,6,4,N,0,None,CompShg,Gable,Normal,WD,0,Pave,11,777.0,AllPub,0,1885,1950,2010
1418,train,340000.0,126,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1284.0,AllPub,0,1998,1998,2009
1419,train,124000.0,88,5,5,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,6,1144.0,AllPub,0,1963,1963,2008
1420,train,223000.0,73,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1844.0,AllPub,0,1969,1969,2006
1421,train,179900.0,169,6,6,Y,0,None,CompShg,Gable,Normal,WD,119,Pave,7,708.0,AllPub,0,1968,1968,2006
1422,train,127500.0,55,5,6,Y,0,None,CompShg,Gable,Normal,WD,165,Pave,4,1069.0,AllPub,0,1977,1977,2010
1423,train,136500.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,3,848.0,AllPub,140,2003,2003,2008
1424,train,274970.0,236,7,6,Y,738,Good,Tar&Grv,Flat,Alloca,WD,0,Pave,8,697.0,AllPub,586,1966,1966,2006
1425,train,144000.0,28,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1024.0,AllPub,316,1958,1983,2007
1426,train,142000.0,39,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1252.0,AllPub,0,1959,1959,2008
1427,train,271000.0,132,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1223.0,AllPub,171,1994,1994,2008
1428,train,140000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,913.0,AllPub,0,1945,1950,2008
1429,train,119000.0,0,7,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,4,788.0,AllPub,0,1940,1992,2010
1430,train,182900.0,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1440.0,AllPub,0,1981,1981,2007
1431,train,192140.0,40,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,732.0,AllPub,100,2005,2005,2006
1432,train,143750.0,60,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,958.0,AllPub,0,1976,1976,2009
1433,train,64500.0,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,656.0,AllPub,0,1927,2007,2007
1434,train,186500.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,936.0,AllPub,0,2000,2000,2008
1435,train,160000.0,41,5,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1126.0,AllPub,295,1977,1977,2006
1436,train,174000.0,36,9,6,Y,0,None,CompShg,Gable,Abnorml,COD,0,Pave,7,1319.0,AllPub,0,1962,2005,2008
1437,train,120500.0,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,864.0,AllPub,0,1971,1971,2007
1438,train,394617.0,66,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,7,1932.0,AllPub,0,2008,2008,2008
1439,train,149700.0,158,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,912.0,AllPub,0,1957,1996,2010
1440,train,197000.0,88,6,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,539.0,AllPub,0,1979,1979,2007
1441,train,191000.0,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,11,588.0,AllPub,431,1922,1994,2008
1442,train,149300.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,3,848.0,AllPub,149,2004,2004,2008
1443,train,310000.0,52,5,10,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,1017.0,AllPub,168,2008,2008,2009
1444,train,121000.0,98,6,6,P,0,None,CompShg,Gable,Normal,WD,40,Pave,4,952.0,AllPub,0,1916,1950,2009
1445,train,179600.0,60,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1422.0,AllPub,192,2004,2004,2007
1446,train,129000.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,814.0,AllPub,0,1966,1966,2007
1447,train,157900.0,39,7,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1188.0,AllPub,261,1962,1962,2010
1448,train,240000.0,65,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1220.0,AllPub,0,1995,1996,2007
1449,train,112000.0,24,7,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,560.0,AllPub,168,1910,2000,2007
1450,train,92000.0,0,7,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,3,630.0,AllPub,0,1970,1970,2006
1451,train,136000.0,45,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,896.0,AllPub,32,1974,1974,2009
1452,train,287090.0,36,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1573.0,AllPub,0,2008,2009,2009
1453,train,145000.0,28,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,547.0,AllPub,0,2005,2005,2006
1454,train,84500.0,56,5,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,1140.0,AllPub,36,2006,2006,2006
1455,train,185000.0,113,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1221.0,AllPub,0,2004,2005,2009
1456,train,175000.0,40,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,953.0,AllPub,0,1999,2000,2007
1457,train,210000.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1542.0,AllPub,349,1978,1988,2010
1458,train,266500.0,60,9,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1152.0,AllPub,0,1941,2006,2010
1459,train,142125.0,0,6,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1078.0,AllPub,366,1950,1996,2010
1460,train,147500.0,68,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1256.0,AllPub,736,1965,1965,2008
1461,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,120,Pave,5,882.0,AllPub,140,1961,1961,2010
1462,test,,36,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1329.0,AllPub,393,1958,1958,2010
1463,test,,34,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,928.0,AllPub,212,1997,1998,2010
1464,test,,36,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,926.0,AllPub,360,1998,1998,2010
1465,test,,82,5,8,Y,0,None,CompShg,Gable,Normal,WD,144,Pave,5,1280.0,AllPub,0,1992,1992,2010
1466,test,,84,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,763.0,AllPub,157,1993,1994,2010
1467,test,,21,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1168.0,AllPub,483,1992,2007,2010
1468,test,,75,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,789.0,AllPub,0,1998,1998,2010
1469,test,,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1300.0,AllPub,192,1990,1990,2010
1470,test,,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,882.0,AllPub,240,1970,1970,2010
1471,test,,68,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1405.0,AllPub,203,1999,1999,2010
1472,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,5,483.0,AllPub,275,1971,1971,2010
1473,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,525.0,AllPub,0,1971,1971,2010
1474,test,,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,855.0,AllPub,173,1975,1975,2010
1475,test,,30,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,836.0,AllPub,0,1975,1975,2010
1476,test,,133,5,9,Y,0,None,CompShg,Gable,Partial,New,0,Pave,10,1590.0,AllPub,144,2009,2010,2010
1477,test,,35,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1544.0,AllPub,0,2009,2010,2010
1478,test,,74,5,9,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1698.0,AllPub,192,2005,2005,2010
1479,test,,119,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1822.0,AllPub,0,2005,2006,2010
1480,test,,150,5,9,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,10,2846.0,AllPub,220,2003,2004,2010
1481,test,,130,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1671.0,AllPub,238,2002,2002,2010
1482,test,,49,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1370.0,AllPub,120,2006,2006,2010
1483,test,,23,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1324.0,AllPub,36,2005,2005,2010
1484,test,,116,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1145.0,AllPub,100,2006,2006,2010
1485,test,,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,384.0,AllPub,100,2004,2004,2010
1486,test,,48,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,847.0,AllPub,144,2004,2004,2010
1487,test,,172,5,8,Y,0,None,CompShg,Hip,Normal,WD,256,Pave,7,1629.0,AllPub,23,1998,1998,2010
1488,test,,0,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1595.0,AllPub,144,2005,2006,2010
1489,test,,136,5,7,Y,0,None,CompShg,Hip,Partial,New,0,Pave,4,1218.0,AllPub,0,2009,2010,2010
1490,test,,102,5,6,Y,0,None,CompShg,Gable,Normal,WD,216,Pave,6,1468.0,AllPub,0,2005,2005,2010
1491,test,,68,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,831.0,AllPub,144,2004,2004,2010
1492,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,816.0,AllPub,121,1920,1950,2010
1493,test,,0,6,6,Y,0,None,CompShg,Hip,Abnorml,WD,0,Pave,7,1208.0,AllPub,296,1974,2002,2010
1494,test,,130,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1231.0,AllPub,32,1993,1993,2010
1495,test,,30,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1390.0,AllPub,198,1992,1993,2010
1496,test,,50,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1488.0,AllPub,168,2004,2005,2010
1497,test,,111,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,3,840.0,AllPub,0,2004,2004,2010
1498,test,,172,5,7,Y,0,None,CompShg,Gable,Normal,ConLD,0,Pave,4,600.0,AllPub,0,2004,2004,2010
1499,test,,172,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,600.0,AllPub,0,2004,2005,2010
1500,test,,166,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,600.0,AllPub,0,2005,2005,2010
1501,test,,32,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,756.0,AllPub,0,2000,2000,2010
1502,test,,50,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,530.0,AllPub,0,2003,2003,2010
1503,test,,192,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1642.0,AllPub,160,2010,2010,2010
1504,test,,184,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,975.0,AllPub,280,2000,2000,2010
1505,test,,137,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1492.0,AllPub,277,2002,2002,2010
1506,test,,76,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1829.0,AllPub,0,1967,1967,2010
1507,test,,32,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1280.0,AllPub,224,1993,1993,2010
1508,test,,69,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1224.0,AllPub,0,1978,1978,2010
1509,test,,78,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,715.0,AllPub,0,1971,1971,2010
1510,test,,224,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1232.0,AllPub,0,1966,1966,2010
1511,test,,0,5,5,Y,0,None,CompShg,Hip,Normal,ConLD,0,Pave,6,1209.0,AllPub,0,1966,1966,2010
1512,test,,40,6,5,Y,0,None,CompShg,Gable,Normal,WD,204,Pave,6,1510.0,AllPub,0,1967,1967,2010
1513,test,,172,5,6,Y,0,None,CompShg,Gable,Family,COD,0,Pave,8,533.0,AllPub,0,1964,1964,2010
1514,test,,0,6,5,Y,0,None,CompShg,Hip,Abnorml,Oth,0,Pave,10,1728.0,AllPub,0,1962,2001,2010
1515,test,,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1140.0,AllPub,0,1952,2002,2010
1516,test,,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,782.0,AllPub,0,1949,1950,2010
1517,test,,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1080.0,AllPub,238,1966,2008,2010
1518,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1604.0,AllPub,42,1958,1958,2010
1519,test,,73,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1480.0,AllPub,252,2003,2009,2010
1520,test,,0,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1143.0,AllPub,0,1959,1959,2010
1521,test,,21,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1206.0,AllPub,0,1959,1959,2010
1522,test,,28,5,6,Y,0,None,CompShg,Gable,Normal,WD,160,Pave,6,1244.0,AllPub,0,1959,1959,2010
1523,test,,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,832.0,AllPub,0,1956,1956,2010
1524,test,,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,864.0,AllPub,0,1952,1952,2010
1525,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,972.0,AllPub,0,1955,1955,2010
1526,test,,0,5,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,988.0,AllPub,0,1958,1958,2010
1527,test,,0,7,4,N,0,None,CompShg,Gable,Normal,WD,0,Pave,4,576.0,AllPub,0,1920,1994,2010
1528,test,,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,816.0,AllPub,414,1948,2004,2010
1529,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1175.0,AllPub,0,1960,1960,2010
1530,test,,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,240,Pave,7,1395.0,AllPub,657,1963,1984,2010
1531,test,,0,5,4,Y,0,None,CompShg,Hip,Abnorml,COD,0,Pave,9,709.0,AllPub,84,1900,1954,2010
1532,test,,0,7,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,5,936.0,AllPub,51,1920,1950,2010
1533,test,,0,7,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1347.0,AllPub,0,1957,1957,2010
1534,test,,0,7,6,N,0,None,CompShg,Gable,Normal,WD,0,Pave,6,827.0,AllPub,0,1938,2000,2010
1535,test,,100,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1027.0,AllPub,0,1948,2009,2010
1536,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1008.0,AllPub,0,1920,1962,2010
1537,test,,0,2,2,N,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,678.0,AllPub,0,1923,1970,2010
1538,test,,228,9,8,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,7,930.0,AllPub,54,1900,2003,2010
1539,test,,108,9,8,N,0,None,CompShg,Gable,Normal,WD,0,Pave,7,346.0,AllPub,0,1890,2002,2010
1540,test,,18,3,5,N,0,None,CompShg,Gable,Abnorml,WD,0,Pave,12,840.0,AllPub,0,1910,1950,2010
1541,test,,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,738.0,AllPub,0,1922,1994,2010
1542,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,988.0,AllPub,0,1950,1997,2010
1543,test,,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1108.0,AllPub,0,1922,2005,2010
1544,test,,0,7,4,P,0,None,CompShg,Gable,Normal,WD,0,Pave,4,765.0,AllPub,135,1925,1950,2010
1545,test,,0,7,6,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,608.0,AllPub,0,1939,1950,2010
1546,test,,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,572.0,AllPub,0,1940,1950,2010
1547,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,148,Pave,7,835.0,AllPub,0,1942,1950,2010
1548,test,,0,7,6,P,0,None,CompShg,Gable,Normal,WD,0,Pave,6,780.0,AllPub,221,1948,1950,2010
1549,test,,0,7,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,5,528.0,AllPub,306,1936,1980,2010
1550,test,,10,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,928.0,AllPub,0,1930,1950,2010
1551,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1124.0,AllPub,0,1923,1950,2010
1552,test,,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,888.0,AllPub,160,1915,1950,2010
1553,test,,0,8,6,N,0,None,CompShg,Gable,Normal,WD,168,Pave,7,780.0,AllPub,344,1912,2009,2010
1554,test,,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,662.0,AllPub,0,1920,1993,2010
1555,test,,132,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1422.0,AllPub,0,1959,1959,2010
1556,test,,0,3,5,N,0,None,CompShg,Gable,Normal,COD,0,Pave,6,689.0,AllPub,0,1917,1950,2010
1557,test,,0,4,5,N,0,None,CompShg,Gable,Normal,ConLD,0,Pave,6,1212.0,AllPub,0,1915,1950,2010
1558,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,600.0,AllPub,0,1940,1950,2010
1559,test,,0,1,4,N,0,None,CompShg,Gambrel,Abnorml,WD,0,Pave,7,707.0,AllPub,0,1907,1950,2010
1560,test,,144,7,5,P,0,None,CompShg,Gable,Normal,COD,0,Pave,7,856.0,AllPub,56,1910,1950,2010
1561,test,,58,3,4,Y,0,None,Tar&Grv,Gable,Normal,WD,0,Pave,8,1832.0,AllPub,0,1967,1967,2010
1562,test,,0,7,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,864.0,AllPub,0,1966,2008,2010
1563,test,,0,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,4,864.0,AllPub,226,1968,1968,2010
1564,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1319.0,AllPub,0,1978,1978,2010
1565,test,,38,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,720.0,AllPub,192,1968,1968,2010
1566,test,,0,7,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,4,1420.0,AllPub,496,1977,2001,2010
1567,test,,0,4,4,N,0,None,CompShg,Gable,Normal,WD,0,Pave,4,660.0,AllPub,80,1927,1950,2010
1568,test,,104,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1117.0,AllPub,336,1978,1992,2010
1569,test,,0,4,3,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,972.0,AllPub,0,1938,1990,2010
1570,test,,52,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,663.0,AllPub,0,1950,1987,2010
1571,test,,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,756.0,AllPub,0,1947,1979,2010
1572,test,,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1172.0,AllPub,240,1954,1998,2010
1573,test,,0,5,7,Y,0,None,CompShg,Gable,Partial,Con,0,Pave,5,1508.0,AllPub,0,2009,2010,2010
1574,test,,144,3,5,N,0,None,CompShg,Gable,Normal,COD,0,Pave,5,1250.0,AllPub,0,1964,1964,2010
1575,test,,278,5,7,Y,0,None,CompShg,Gable,Normal,WD,266,Pave,4,1433.0,AllPub,0,1987,1987,2010
1576,test,,92,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,946.0,AllPub,450,1993,1993,2010
1577,test,,54,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1222.0,AllPub,0,2010,2010,2010
1578,test,,59,8,6,N,0,None,CompShg,Gable,Normal,WD,0,Pave,6,676.0,AllPub,0,1900,1993,2010
1579,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,870.0,AllPub,71,1996,1996,2010
1580,test,,39,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,878.0,AllPub,0,1997,1998,2010
1581,test,,85,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1026.0,AllPub,316,1977,2004,2010
1582,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,876.0,AllPub,0,1972,1972,2010
1583,test,,25,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1978.0,AllPub,188,2003,2003,2010
1584,test,,38,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1040.0,AllPub,331,1997,1997,2010
1585,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,848.0,AllPub,140,2003,2003,2010
1586,test,,0,6,3,N,0,None,CompShg,Gable,Normal,ConLD,0,Pave,5,0.0,AllPub,0,1945,2007,2010
1587,test,,0,6,5,Y,0,None,CompShg,Gable,Abnorml,Oth,0,Pave,6,381.0,AllPub,60,1954,1954,2010
1588,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1196.0,AllPub,257,1968,1968,2010
1589,test,,0,5,4,P,0,None,CompShg,Gable,Abnorml,WD,160,Pave,5,744.0,AllPub,0,1948,1950,2010
1590,test,,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1008.0,AllPub,0,1975,1975,2010
1591,test,,0,5,4,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,960.0,AllPub,0,1958,1958,2010
1592,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1107.0,AllPub,0,1924,1999,2010
1593,test,,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,166,Pave,4,856.0,AllPub,0,1939,1950,2010
1594,test,,0,6,4,Y,0,None,Tar&Grv,Flat,Normal,WD,0,Pave,10,0.0,AllPub,0,1967,1967,2010
1595,test,,156,2,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,7,894.0,AllPub,0,1931,1950,2010
1596,test,,0,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1528.0,AllPub,0,1941,1985,2010
1597,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,11,1032.0,AllPub,0,1950,1991,2010
1598,test,,0,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,423.0,AllPub,0,1994,2007,2010
1599,test,,36,6,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,982.0,AllPub,141,1989,1989,2010
1600,test,,81,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1191.0,AllPub,112,1989,1989,2010
1601,test,,0,5,2,N,0,None,CompShg,Gable,Normal,ConLw,0,Pave,4,480.0,AllPub,0,1941,1950,2010
1602,test,,56,5,6,Y,0,None,CompShg,Gable,Normal,COD,200,Pave,5,629.0,AllPub,0,1921,1975,2010
1603,test,,0,7,4,N,0,None,CompShg,Hip,Alloca,WD,0,Grvl,5,756.0,AllPub,0,1896,1950,2010
1604,test,,53,5,8,Y,0,None,CompShg,Hip,Normal,WD,155,Pave,5,1594.0,AllPub,128,2004,2005,2010
1605,test,,70,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1049.0,AllPub,0,1998,1999,2010
1606,test,,26,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1243.0,AllPub,375,1977,1977,2010
1607,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,ConLD,0,Pave,9,1958.0,AllPub,0,1976,1976,2010
1608,test,,48,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1336.0,AllPub,100,2008,2008,2010
1609,test,,25,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1214.0,AllPub,0,2009,2010,2010
