Id,source,SalePrice,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath
1530,test,NA,113,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,1,6,440,2,3,2,3,Attchd,1963,1395,0
1531,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,4,2,PConc,1,5,240,1,3,1,3,Basment,1900,1844,0
1532,test,NA,135,3,3,Wd Sdng,Wd Sdng,3,4,1,PConc,1,7,0,0,0,0,0,NoGarage,1894,936,0
1533,test,NA,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,7,551,2,3,1,3,Detchd,1957,1347,0
1534,test,NA,0,3,3,MetalSd,MetalSd,0,0,0,PConc,1,7,240,1,3,1,2,Detchd,1938,1251,0
1535,test,NA,126,4,3,VinylSd,VinylSd,0,4,1,BrkTil,1,7,240,1,3,1,3,Detchd,1948,1633,0
1536,test,NA,334,3,3,MetalSd,MetalSd,0,0,0,BrkTil,1,7,315,1,3,1,3,Detchd,1962,1245,0
1537,test,NA,0,2,3,AsbShng,AsbShng,0,4,1,BrkTil,1,7,780,2,2,1,2,Detchd,1928,832,0
1538,test,NA,246,4,4,Wd Sdng,Wd Sdng,0,0,0,BrkTil,2,7,288,1,3,1,3,Detchd,1930,1566,0
1539,test,NA,0,4,4,Wd Sdng,Wd Sdng,0,0,0,Stone,3,7,624,2,3,1,3,Detchd,2003,2268,0
1540,test,NA,18,2,3,MetalSd,MetalSd,0,0,0,BrkTil,2,7,0,0,0,0,0,NoGarage,1894,2256,0
1541,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,6,624,2,3,1,3,Detchd,1970,1470,1
1542,test,NA,0,4,3,MetalSd,MetalSd,3,0,0,CBlock,1,7,363,1,3,1,3,Detchd,1950,1612,1
1543,test,NA,60,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,1,7,315,1,3,1,3,Detchd,1928,2068,1
1544,test,NA,41,3,3,MetalSd,MetalSd,3,0,0,BrkTil,1,7,200,1,3,1,2,Detchd,1926,765,0
1545,test,NA,128,3,3,MetalSd,MetalSd,3,0,0,BrkTil,1,7,240,1,3,1,3,Detchd,1939,1132,0
1546,test,NA,0,4,3,MetalSd,MetalSd,0,4,2,CBlock,1,7,576,2,3,1,3,Detchd,1973,1196,1
1547,test,NA,35,3,3,MetalSd,MetalSd,0,2,2,CBlock,1,5,240,1,3,1,3,Detchd,1942,1453,1
1548,test,NA,48,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,7,312,1,3,1,3,Detchd,1948,1416,1
1549,test,NA,32,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,624,2,3,3,3,Detchd,1979,1040,0
1550,test,NA,0,3,3,MetalSd,MetalSd,3,4,1,BrkTil,2,7,480,2,3,1,3,Detchd,1930,1536,0
1551,test,NA,128,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,1,7,288,1,3,1,3,Detchd,1923,1068,0
1552,test,NA,364,2,3,MetalSd,MetalSd,4,3,1,CBlock,1,7,572,2,3,1,3,Detchd,1915,1962,1
1553,test,NA,0,4,4,Wd Sdng,Wd Sdng,0,0,0,PConc,1,7,0,0,0,0,0,NoGarage,1894,1560,1
1554,test,NA,112,4,3,VinylSd,VinylSd,4,0,0,BrkTil,1,7,180,1,3,1,3,Detchd,1920,1324,0
1555,test,NA,0,3,3,HdBoard,HdBoard,0,4,2,CBlock,2,7,365,1,3,1,3,Attchd,1959,1675,0
1556,test,NA,248,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,4,180,1,2,1,2,Detchd,1917,1224,1
1557,test,NA,168,2,2,Wd Sdng,Wd Shng,0,0,0,BrkTil,1,7,0,0,0,0,0,NoGarage,1894,1392,0
1558,test,NA,45,3,3,VinylSd,VinylSd,3,0,0,CBlock,1,7,231,1,3,1,3,Detchd,1940,919,0
1559,test,NA,239,3,3,Wd Sdng,Stucco,0,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,1884,1
1560,test,NA,0,4,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,2,7,450,2,2,1,3,Detchd,1910,1680,0
1561,test,NA,0,2,2,Plywood,Plywood,0,0,0,CBlock,2,7,0,0,0,0,0,NoGarage,1894,1832,0
1562,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,416,1,3,1,3,Detchd,1966,892,0
1563,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,280,1,3,1,3,Detchd,1969,864,0
1564,test,NA,0,3,3,Plywood,Plywood,0,3,2,CBlock,1,7,591,2,3,3,3,Attchd,1978,1373,0
1565,test,NA,0,4,3,HdBoard,HdBoard,3,3,2,CBlock,1,7,480,2,3,1,3,Attchd,1968,1440,1
1566,test,NA,0,4,4,Wd Sdng,Wd Sdng,0,3,2,CBlock,1,7,690,2,3,2,3,Attchd,1977,1483,1
1567,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,440,2,3,1,3,Detchd,1945,756,0
1568,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,522,2,3,3,3,Attchd,1978,1981,1
1569,test,NA,60,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,2,7,480,1,3,2,3,Attchd,1938,1610,0
1570,test,NA,52,3,3,Wd Sdng,Plywood,3,3,1,CBlock,1,7,467,1,3,1,3,Attchd,1987,1074,0
1571,test,NA,0,3,3,WdShing,Wd Shng,3,3,1,CBlock,1,7,209,1,3,1,2,Detchd,1947,1531,0
1572,test,NA,0,3,3,WdShing,Wd Shng,0,0,0,CBlock,1,7,366,1,3,3,3,Attchd,1954,1172,0
1573,test,NA,0,3,4,VinylSd,VinylSd,0,3,2,PConc,1,7,572,2,3,2,3,Attchd,2009,1508,0
1574,test,NA,0,2,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,2,7,504,2,2,1,3,Detchd,1964,1298,0
1575,test,NA,0,3,4,Plywood,Plywood,3,3,2,CBlock,1,7,528,2,4,2,4,Attchd,1987,1433,1
1576,test,NA,0,4,4,VinylSd,VinylSd,0,4,1,PConc,2,7,1017,4,3,2,3,2Types,2000,1802,1
1577,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,615,2,3,2,3,Attchd,2009,1222,0
1578,test,NA,0,3,3,Wd Sdng,Plywood,0,0,0,PConc,2,7,484,2,3,1,3,Detchd,1957,1445,0
1579,test,NA,0,4,3,VinylSd,VinylSd,4,0,0,PConc,1,7,580,2,3,1,4,Attchd,1998,965,0
1580,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,513,2,3,2,3,Attchd,1997,1692,1
1581,test,NA,0,4,4,CemntBd,CmentBd,3,0,0,CBlock,1,7,308,1,3,1,3,Attchd,1977,1026,1
1582,test,NA,0,3,3,Wd Sdng,Wd Sdng,3,0,0,CBlock,1,7,484,2,3,1,3,Detchd,1977,876,0
1583,test,NA,0,3,4,CemntBd,CmentBd,0,4,1,PConc,2,7,850,3,3,2,3,Attchd,2003,1978,1
1584,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,621,2,3,3,3,Attchd,1997,2098,1
1585,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,1,7,420,2,3,3,3,Attchd,2003,848,0
1586,test,NA,0,4,3,VinylSd,VinylSd,0,0,0,CBlock,1,6,240,1,3,1,3,Detchd,1945,640,0
1587,test,NA,56,4,3,VinylSd,VinylSd,3,0,0,CBlock,1,7,319,1,3,1,3,Detchd,1954,992,0
1588,test,NA,168,3,3,MetalSd,MetalSd,3,0,0,CBlock,1,7,336,1,3,2,3,Attchd,1968,1196,0
1589,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,480,2,2,1,3,Detchd,1956,1120,0
1590,test,NA,0,3,3,Plywood,Plywood,0,2,1,CBlock,1,7,352,1,3,1,3,Detchd,1975,1096,0
1591,test,NA,0,3,3,WdShing,Wd Shng,3,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,960,0
1592,test,NA,36,3,3,MetalSd,VinylSd,3,4,1,BrkTil,2,7,260,1,3,1,3,Detchd,1979,1296,0
1593,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,1,7,399,2,3,1,3,Detchd,1939,856,0
1594,test,NA,0,3,3,Plywood,CBlock,0,0,0,Slab,3,5,0,0,0,0,0,NoGarage,1894,2650,0
1595,test,NA,0,3,3,VinylSd,VinylSd,0,4,1,PConc,1,7,0,0,0,0,0,NoGarage,1894,1666,0
1596,test,NA,86,4,4,Wd Sdng,Wd Sdng,0,3,2,BrkTil,1,7,312,1,3,1,3,Attchd,1941,2133,1
1597,test,NA,0,4,3,VinylSd,VinylSd,0,0,0,CBlock,2,7,484,2,3,1,3,Detchd,1950,2177,1
1598,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,473,2,3,2,3,BuiltIn,1994,1652,1
1599,test,NA,0,3,4,HdBoard,HdBoard,0,3,1,CBlock,1,7,598,2,3,3,3,Attchd,1989,1034,0
1600,test,NA,0,3,4,HdBoard,HdBoard,0,3,1,CBlock,2,7,531,2,3,1,3,Attchd,1989,1191,0
1601,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,200,1,2,1,2,Detchd,1951,540,0
1602,test,NA,0,3,3,Wd Sdng,Wd Sdng,3,0,0,BrkTil,1,7,625,1,3,1,3,Detchd,1950,1107,0
1603,test,NA,265,2,2,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,7,330,1,3,2,3,Detchd,1896,952,0
1604,test,NA,0,3,4,CemntBd,CmentBd,0,4,1,PConc,2,7,525,2,3,3,3,Attchd,2004,1646,0
1605,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,741,3,3,1,3,Attchd,1998,1916,1
1606,test,NA,0,3,3,Plywood,Plywood,4,2,1,CBlock,2,7,473,2,3,1,3,Attchd,1977,1285,0
1607,test,NA,0,3,3,Plywood,Plywood,0,0,0,CBlock,3,7,776,2,3,1,3,2Types,1976,2048,0
1608,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,660,3,3,3,3,Attchd,2008,1346,0
1609,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,520,2,3,2,3,Attchd,2010,1214,0
1610,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,400,2,3,3,3,BuiltIn,2007,1444,1
1611,test,NA,0,3,3,Plywood,HdBoard,0,3,1,CBlock,1,7,528,2,3,1,3,Attchd,1965,1264,0
1612,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,624,2,3,2,3,Attchd,2004,1430,0
1613,test,NA,0,3,3,VinylSd,VinylSd,0,4,1,PConc,2,7,686,2,3,1,3,Attchd,2001,1344,0
1614,test,NA,56,3,3,CemntBd,CmentBd,0,1,1,CBlock,1,7,253,1,3,2,3,Attchd,1973,945,0
1615,test,NA,0,3,3,CemntBd,CmentBd,0,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,1092,1
1616,test,NA,0,3,3,CemntBd,CmentBd,0,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,1092,1
1617,test,NA,64,3,3,CemntBd,CmentBd,0,0,0,CBlock,1,7,286,1,3,1,3,Attchd,1972,1092,1
1618,test,NA,0,4,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,352,1,3,1,3,Detchd,1971,874,0
1619,test,NA,0,3,3,VinylSd,VinylSd,3,0,0,CBlock,1,7,495,2,3,1,3,Attchd,1984,833,0
1620,test,NA,0,1,3,HdBoard,HdBoard,0,0,0,PConc,4,7,616,2,2,1,3,Attchd,1985,2432,2
1621,test,NA,0,3,3,HdBoard,HdBoard,2,0,0,PConc,1,7,576,2,3,1,3,Detchd,1993,1274,1
1622,test,NA,280,3,3,HdBoard,HdBoard,0,0,0,CBlock,2,7,275,1,3,3,3,Attchd,1969,1479,0
1623,test,NA,222,4,4,VinylSd,VinylSd,2,3,2,PConc,2,7,482,2,3,1,3,Attchd,1994,1803,1
1624,test,NA,0,4,4,VinylSd,VinylSd,0,2,1,PConc,2,7,616,2,3,3,3,Attchd,1993,1797,1
1625,test,NA,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,7,502,1,3,1,3,Attchd,1956,882,0
1626,test,NA,0,3,3,Plywood,Plywood,0,4,1,CBlock,2,7,528,2,3,2,3,Attchd,1974,1434,0
1627,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,470,2,3,3,3,Attchd,1997,1608,1
1628,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,632,3,3,3,3,BuiltIn,2003,2283,1
1629,test,NA,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,7,390,2,3,3,3,BuiltIn,1996,1628,1
1630,test,NA,0,3,4,CemntBd,CmentBd,0,4,1,PConc,2,7,564,2,3,3,3,Attchd,2004,2522,0
1631,test,NA,0,3,3,CemntBd,CmentBd,0,0,0,PConc,2,7,495,2,3,3,3,Attchd,1998,1478,0
1632,test,NA,0,3,4,CemntBd,CmentBd,0,0,0,PConc,2,7,528,2,3,2,3,Attchd,1995,1734,0
1633,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,396,2,3,3,3,BuiltIn,1998,1382,1
1634,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,440,2,3,3,3,Attchd,1998,1636,1
1635,test,NA,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,7,409,2,3,3,3,Attchd,1994,1516,1
1636,test,NA,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,7,430,2,3,1,3,Attchd,1993,1190,0
1637,test,NA,0,3,3,HdBoard,Wd Sdng,0,3,1,PConc,2,7,567,2,3,1,3,Attchd,1977,1934,1
1638,test,NA,0,3,3,HdBoard,HdBoard,0,3,1,CBlock,2,7,529,2,3,2,3,Attchd,1978,2050,1
1639,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,484,2,3,2,3,Attchd,1978,1671,0
1640,test,NA,0,3,3,Plywood,Plywood,0,3,1,CBlock,2,7,441,2,3,2,3,BuiltIn,1980,2673,1
1641,test,NA,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,7,479,2,3,3,3,Attchd,1978,1707,0
1642,test,NA,0,3,4,CemntBd,CmentBd,0,5,1,PConc,2,7,581,2,3,2,3,Attchd,2003,1884,1
1643,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,588,2,3,3,3,Attchd,2000,1874,1
1644,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,565,2,3,2,3,Attchd,2002,1811,1
1645,test,NA,0,3,3,HdBoard,HdBoard,0,2,2,CBlock,2,7,478,2,3,2,3,Attchd,1975,1621,0
1646,test,NA,0,3,3,Plywood,Plywood,2,3,1,CBlock,2,7,528,2,3,2,3,Attchd,1974,1116,0
1647,test,NA,0,3,3,Plywood,Plywood,0,3,1,CBlock,2,7,506,2,3,1,3,Attchd,1975,1193,0
1648,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,477,2,3,2,3,Attchd,1970,1180,1
1649,test,NA,0,3,3,Plywood,Plywood,0,0,0,CBlock,1,7,336,1,3,1,3,Attchd,1971,1050,1
1650,test,NA,0,3,3,VinylSd,VinylSd,4,0,0,CBlock,1,7,576,2,3,1,3,Detchd,2001,864,0
1651,test,NA,0,4,3,VinylSd,VinylSd,2,0,0,CBlock,1,7,576,2,3,1,3,Detchd,1986,864,0
1652,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,264,1,3,1,3,Detchd,1973,987,1
1653,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,288,1,3,1,3,Detchd,1972,987,1
1654,test,NA,0,3,3,Plywood,Brk Cmn,0,3,1,CBlock,2,7,440,2,3,2,3,Detchd,1976,1548,1
1655,test,NA,0,3,3,Plywood,Brk Cmn,0,2,1,CBlock,2,7,440,2,3,2,3,Attchd,1975,1055,0
1656,test,NA,0,3,3,Plywood,Brk Cmn,0,3,1,CBlock,2,7,440,2,3,1,3,Attchd,1977,1456,1
1657,test,NA,0,3,3,Plywood,Brk Cmn,0,3,1,CBlock,2,7,440,2,3,1,3,Detchd,1978,1548,1
1658,test,NA,0,3,4,Plywood,Brk Cmn,0,3,1,CBlock,2,7,440,2,3,3,3,Attchd,1978,1456,1
1659,test,NA,0,3,3,Plywood,Brk Cmn,0,0,0,CBlock,1,7,345,1,3,1,3,Attchd,1976,836,0
1660,test,NA,0,3,4,HdBoard,HdBoard,0,3,1,PConc,1,7,656,2,3,2,3,Attchd,1966,1120,0
1661,test,NA,0,3,5,VinylSd,VinylSd,0,4,3,PConc,3,7,754,3,3,3,3,BuiltIn,2007,2772,1
1662,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,864,3,3,2,3,Attchd,2009,2690,1
1663,test,NA,0,3,5,VinylSd,VinylSd,0,4,1,PConc,2,7,896,3,3,2,3,Attchd,2008,2020,0
1664,test,NA,0,3,5,VinylSd,VinylSd,0,4,2,PConc,2,7,762,3,3,3,3,Attchd,2007,2674,1
1665,test,NA,0,3,5,VinylSd,VinylSd,0,4,1,PConc,2,7,834,3,3,2,3,Attchd,2008,1736,0
1666,test,NA,0,3,4,VinylSd,VinylSd,0,4,2,PConc,2,7,932,3,3,3,3,Attchd,2004,1782,0
1667,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,640,3,3,3,3,BuiltIn,2007,2520,1
1668,test,NA,0,3,5,VinylSd,VinylSd,0,4,1,PConc,2,7,927,3,3,2,3,Attchd,2008,1743,0
1669,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,700,3,3,3,3,Attchd,2006,1531,0
1670,test,NA,0,3,5,VinylSd,VinylSd,0,4,1,PConc,2,7,850,3,3,3,3,Attchd,2008,1808,0
1671,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,583,2,3,3,3,Attchd,2003,1760,0
1672,test,NA,0,3,4,VinylSd,VinylSd,3,4,1,PConc,2,7,886,3,3,3,3,Attchd,2003,2452,0
1673,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,3,7,730,3,3,3,3,BuiltIn,2003,2400,1
1674,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,871,3,3,2,3,Attchd,2006,1606,0
1675,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,484,2,3,2,3,Attchd,2005,1358,0
1676,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,624,2,3,2,3,Attchd,2005,1306,0
1677,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,484,2,3,2,3,Attchd,2008,1358,0
1678,test,NA,0,3,5,CemntBd,CmentBd,0,5,1,PConc,2,7,949,3,3,3,3,Attchd,2004,2492,1
1679,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,685,3,3,3,3,Attchd,2003,2200,1
1680,test,NA,0,3,5,MetalSd,MetalSd,0,4,1,PConc,2,7,649,2,3,3,3,Attchd,2008,1884,0
1681,test,NA,0,3,5,VinylSd,VinylSd,0,4,1,PConc,2,7,539,2,3,2,3,Attchd,2008,1456,0
1682,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,701,3,3,2,3,Attchd,2002,1712,0
1683,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,478,2,3,2,3,Attchd,2003,1405,0
1684,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,390,2,3,3,3,Attchd,2005,1456,1
1685,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,392,2,3,3,3,Attchd,2005,1490,1
1686,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,397,2,3,3,3,Attchd,2005,1220,0
1687,test,NA,0,3,4,WdShing,Wd Shng,0,4,1,PConc,2,7,400,2,3,3,3,BuiltIn,2004,1374,1
1688,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,436,2,3,3,3,BuiltIn,2004,1630,1
1689,test,NA,0,3,4,VinylSd,VinylSd,3,4,1,PConc,2,7,434,2,3,3,3,Attchd,2004,1594,1
1690,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,400,2,3,3,3,Attchd,2003,1489,1
1691,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,393,2,3,3,3,Attchd,2003,1342,1
1692,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,644,3,3,3,3,BuiltIn,2002,2004,1
1693,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,400,2,3,3,3,BuiltIn,2004,1374,1
1694,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,394,2,3,3,3,Attchd,2000,1514,1
1695,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,400,2,3,2,3,BuiltIn,1999,1430,1
1696,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,658,3,3,3,3,BuiltIn,1999,2312,1
1697,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,410,2,3,3,3,BuiltIn,1999,1430,1
1698,test,NA,0,3,4,VinylSd,VinylSd,0,3,2,PConc,2,7,810,3,3,2,3,BuiltIn,2000,2687,1
1699,test,NA,0,3,4,Wd Sdng,Wd Sdng,0,4,2,PConc,2,7,815,3,3,3,3,Attchd,1994,2063,0
1700,test,NA,209,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,647,2,3,3,3,Attchd,1995,2061,1
1701,test,NA,0,3,4,HdBoard,HdBoard,0,3,1,PConc,2,7,623,2,3,2,3,Attchd,1993,2232,1
1702,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,972,3,3,2,3,Attchd,2008,1696,0
1703,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,726,3,3,3,3,Attchd,2008,1658,1
1704,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,844,3,3,2,3,Attchd,2007,1702,0
1705,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,492,2,3,3,3,Attchd,2006,1432,0
1706,test,NA,0,3,5,VinylSd,VinylSd,4,4,2,PConc,2,7,795,3,3,3,3,Attchd,2005,2490,0
1707,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,529,2,3,3,3,Attchd,2008,1436,0
1708,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,625,2,3,2,3,Attchd,2008,1402,0
1709,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,984,3,3,2,3,Attchd,2008,1530,0
1710,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,692,2,3,2,3,Attchd,2006,1448,0
1711,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,782,3,3,3,3,Attchd,2006,1795,1
1712,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,517,2,3,3,3,Attchd,2009,1836,0
1713,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,711,3,3,2,3,Attchd,2006,1662,0
1714,test,NA,0,3,4,VinylSd,Wd Shng,0,0,0,PConc,2,7,588,2,3,2,3,Attchd,2003,1553,0
1715,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,628,2,3,2,3,Attchd,2003,1653,1
1716,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,1,7,576,2,3,2,3,Detchd,2007,1218,1
1717,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,1,7,484,2,3,2,3,Detchd,2006,1141,1
1718,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,1,7,0,0,0,0,0,NoGarage,1894,1158,1
1719,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,478,2,3,2,3,BuiltIn,2004,1812,1
1720,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,845,3,3,2,3,Attchd,2004,1512,0
1721,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,1,7,576,2,3,1,3,Detchd,2005,1114,1
1722,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,1,7,0,0,0,0,0,NoGarage,1894,1114,1
1723,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,576,2,3,1,3,Detchd,2004,1114,0
1724,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,788,3,3,2,3,Attchd,2008,1450,0
1725,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,559,2,3,2,3,Attchd,1997,2122,1
1726,test,NA,0,4,4,HdBoard,HdBoard,0,0,0,PConc,2,7,528,2,3,2,3,Attchd,1992,1730,1
1727,test,NA,0,3,4,Plywood,ImStucc,0,0,0,PConc,2,7,542,2,3,2,3,Attchd,1990,1332,0
1728,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,495,2,3,2,3,Attchd,1994,1540,1
1729,test,NA,0,4,3,VinylSd,VinylSd,0,0,0,CBlock,2,7,465,2,3,2,3,Attchd,1986,1400,1
1730,test,NA,0,3,3,Wd Sdng,Wd Shng,0,3,2,Slab,2,7,612,2,3,1,3,Attchd,1981,1882,0
1731,test,NA,0,3,3,HdBoard,Plywood,3,0,0,CBlock,1,7,400,2,3,1,3,Detchd,1969,980,0
1732,test,NA,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,7,732,2,3,1,3,Detchd,1982,864,0
1733,test,NA,0,3,3,Wd Sdng,Plywood,0,0,0,CBlock,1,7,440,1,3,1,3,Attchd,1961,864,0
1734,test,NA,0,3,3,HdBoard,Plywood,3,0,0,CBlock,2,7,288,1,3,1,3,Attchd,1965,1020,0
1735,test,NA,0,4,4,Plywood,Plywood,2,0,0,CBlock,1,7,300,1,3,2,3,Attchd,1963,912,0
1736,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,252,1,3,1,3,Attchd,1962,912,0
1737,test,NA,0,4,4,VinylSd,VinylSd,3,4,2,CBlock,2,3,864,3,3,2,3,Attchd,1980,2014,0
1738,test,NA,0,4,4,VinylSd,VinylSd,4,3,1,PConc,2,7,524,2,3,1,3,Attchd,1991,1755,1
1739,test,NA,0,3,4,MetalSd,MetalSd,0,3,1,PConc,2,4,704,3,3,3,3,BuiltIn,2004,3005,1
1740,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,561,2,3,3,3,Attchd,2008,1726,1
1741,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,1,7,641,2,3,3,3,Attchd,2008,1256,1
1742,test,NA,0,3,4,MetalSd,MetalSd,0,0,0,PConc,2,7,440,2,3,1,3,Detchd,2000,1512,1
1743,test,NA,0,3,4,MetalSd,MetalSd,0,0,0,PConc,2,7,506,2,3,1,3,Detchd,1999,1452,1
1744,test,NA,0,5,5,MetalSd,MetalSd,0,4,1,CBlock,2,7,642,2,3,3,3,Attchd,1977,1694,0
1745,test,NA,218,3,4,BrkFace,BrkFace,0,0,0,CBlock,1,7,540,2,3,2,3,Attchd,1981,1740,1
